station_a,station_b,pair_type,uparea_a,uparea_b,kge_a,kge_b,mean_ndiff,ndiff_param_CalChanMan1,ndiff_param_CalChanMan3,ndiff_param_GwLoss,ndiff_param_GwPercValue,ndiff_param_LZThreshold,ndiff_param_LakeMultiplier,ndiff_param_LowerZoneTimeConstant,ndiff_param_PowerPrefFlow,ndiff_param_SnowMeltCoef,ndiff_param_TransSub,ndiff_param_UpperZoneTimeConstant,ndiff_param_b_Xinanjiang
5866.0,5834.0,direct,1.3447149e+10,7.800302e+11,0.741826,0.520023,0.46762279576139903,1.0,0.7995088888888888,0.507433,0.43873567839195976,0.22559999999999997,0.6666666666666666,0.0634420289855073,0.7287013333333333,0.4435475,0.06584140000000001,0.16710927731932984,0.5048877755511022
5866.0,5875.0,sibling,1.3447149e+10,6.839492e+11,0.741826,0.769023,0.46762279576139903,1.0,0.7995088888888888,0.507433,0.43873567839195976,0.22559999999999997,0.6666666666666666,0.0634420289855073,0.7287013333333333,0.4435475,0.06584140000000001,0.16710927731932984,0.5048877755511022
26902.0,6897.0,sibling,2.4811087e+09,7.459915e+10,0.25834,0.779685,0.46729308029863253,0.8258917777777778,0.68834,0.9918758,0.327894472361809,0.04765000000000003,0.0,0.46799855072463764,0.5149452,0.0,0.9955976599999999,0.02122530632658164,0.7260981963927855
16509.0,5494.0,sibling,9.608549e+08,1.29913e+12,0.744656,0.786123,0.46571198677793973,0.725473111111111,0.1111111111111111,0.7124889999999999,0.10488643216080402,0.579089,0.6666666666666666,0.6601576811594203,0.8350576,0.8403624999999999,0.072677,0.23766191547886972,0.042911823647294574
5614.0,5548.0,direct,3.5517956e+11,1.03573737e+12,0.841501,0.882574,0.4655800643015012,0.8138933333333332,0.3034444444444444,0.21804899999999994,0.28740351758793964,0.5868899999999999,0.20060666666666668,0.976208115942029,0.8574413333333334,0.12909249999999994,0.29711433333333337,0.37417604401100274,0.5426414829659318
952.0,3317.0,sibling,8.167078e+08,1.9375027e+09,0.700402,0.704693,0.4640839846106742,0.6626799999999999,0.0,0.499548,0.7535417085427135,0.37479333333333337,0.0,0.4992594202898551,0.6061586666666666,0.3095025,0.8790093333333334,0.5892865966491623,0.395228256513026
16562.0,5479.0,sibling,6.8346554e+08,2.6971335e+10,0.668246,0.881382,0.4628153094673155,0.8625795555555555,0.10651933333333334,0.023065000000000002,0.14818040201005026,0.12177000000000007,0.6666666666666666,0.6918811594202899,0.7641935999999999,0.8745775,0.12491948000000001,0.33194023505876463,0.8374907815631262
16562.0,5478.0,sibling,6.8346554e+08,1.3923743e+10,0.668246,0.577393,0.46155992030250276,0.7229755555555557,0.4217311111111111,0.3456,0.5585874371859296,0.15696000000000002,0.33265933333333336,0.7621130434782609,0.3085896,0.9767175000000001,0.06046713333333333,0.1277754438609652,0.7645428857715431
15138.0,15139.0,sibling,2.398081e+09,5.7718882e+10,0.737058,0.734402,0.4615399017250467,0.5829288888888889,0.0,0.5054582,0.7123597989949749,0.44306466666666666,0.20321999999999996,0.29701884057971023,0.43090733333333336,0.7260699999999999,0.78491,0.4998799699924981,0.352661122244489
15138.0,19159.0,direct,2.398081e+09,1.5776583e+11,0.737058,0.0157167,0.4615399017250467,0.5829288888888889,0.0,0.5054582,0.7123597989949749,0.44306466666666666,0.20321999999999996,0.29701884057971023,0.43090733333333336,0.7260699999999999,0.78491,0.4998799699924981,0.352661122244489
16881.0,5708.0,sibling,1.6555436e+09,7.040727e+10,0.655184,0.652004,0.45933794636417274,0.1538311111111111,0.7681266666666667,0.9005086,0.291335175879397,0.3125466666666667,0.21345533333333333,0.5200246376811595,0.8085881333333335,0.895,0.014459866666666665,0.36325331332833194,0.27092585170340683
13069.0,13994.0,sibling,7.4700964e+09,3.328648e+11,0.901926,0.936373,0.45526755005017794,0.47536222222222224,0.6346555555555555,0.5863590000000001,0.5801582914572864,0.818032,0.0,0.7514550724637682,0.3393386666666667,0.0,0.6032580000000001,0.03308077019254815,0.6415110220440882
14664.0,14646.0,sibling,6.165839e+08,1.5190268e+09,0.531183,0.277028,0.4545721986850042,0.8353333333333334,0.0,0.736417,1.0,0.39695233333333335,0.0,0.5305956521739129,0.48877146666666665,0.0,0.824528,0.22225056264066018,0.42001803607214433
5510.0,5494.0,direct,5.070853e+10,1.29913e+12,0.860343,0.786123,0.4532470545727501,0.8413486666666665,0.7833533333333332,0.156497,0.07864170854271357,0.23154000000000002,0.6666666666666666,0.47515913043478264,0.8354493333333333,0.8301474999999999,0.1096308,0.0874543635908977,0.3430761523046092
5869.0,7161.0,direct,1.5521806e+10,5.795578e+11,0.806836,0.273879,0.4526893597062596,0.8327577777777778,0.36144,0.702163,0.41477989949748745,0.14702633333333334,0.6666666666666666,0.08583913043478258,0.8159933333333333,0.90354,0.06570686666666667,0.003948487121780482,0.43241082164328665
5869.0,5793.0,sibling,1.5521806e+10,2.0840799e+11,0.806836,0.557583,0.4526893597062596,0.8327577777777778,0.36144,0.702163,0.41477989949748745,0.14702633333333334,0.6666666666666666,0.08583913043478258,0.8159933333333333,0.90354,0.06570686666666667,0.003948487121780482,0.43241082164328665
18060.0,7280.0,direct,7.5013664e+08,5.1303174e+10,0.351878,0.733319,0.4524361223464521,0.5116333333333334,0.7566933333333333,0.15554199999999999,0.40716582914572863,0.5541673333333333,0.0,0.5876449275362319,0.11267599999999997,0.0,0.9817600000000001,0.41457996999249813,0.947370741482966
18060.0,6932.0,sibling,7.5013664e+08,3.6198523e+10,0.351878,0.659986,0.4524361223464521,0.5116333333333334,0.7566933333333333,0.15554199999999999,0.40716582914572863,0.5541673333333333,0.0,0.5876449275362319,0.11267599999999997,0.0,0.9817600000000001,0.41457996999249813,0.947370741482966
16938.0,5649.0,direct,3.437431e+09,2.4929e+10,0.468037,0.582268,0.4522986731239984,0.5496066666666667,0.7517177777777777,0.30658900000000006,0.39792361809045235,0.39851900000000007,0.0,0.1013246376811594,0.8146733333333334,0.9516575,0.48178866666666664,0.5653888472118029,0.10839503006012025
16510.0,7048.0,direct,4.992418e+09,1.4393639e+11,0.824641,0.207888,0.4520159775333889,0.7651844444444444,0.11096777777777778,0.569793,0.16580603015075376,0.3402176666666667,0.3333333333333333,0.3758014492753623,0.8556039999999999,0.9936275,0.05271513333333333,0.03542135533883473,0.8257200400801603
