ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median
7606,Thiba 4Dd02,Tana,Thiba,1115,KE,1500.0,1538.6,-0.73166,37.50611,37.475,-0.725, ,calibrated,03/01/1980 00:00',01/01/2015 00:00',03/01/1980 00:00',-0.103304,0.130239,KGE,Africa,EastCentralCoast,1792.1792849210742,1549.7353515625,2.187607873475494,2.6524330377578735,4.431804577461213,4.577213287353516,0.03310450982875912,0.023350292816758156,1.0,1.0,50.0,50.0,50.0,50.0,0.2862683631187098,0.20226044952869415,0.00759984609111319,0.003,0.612418749605317,0.6538839898109436,52.59365140588015,45.73630458193189,52.59365140588015,45.73630458193189
7607,Bolombolo,Magdalena,Cauca,1095,CO,30992.666,30687.25,5.965934,-75.842057,-75.825,5.975, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',08/10/2003 00:00',-1.14797,0.67319,KGE,SouthAmerica,MagdalenaIDEAMbis,1818.3243488977614,1660.284423828125,1.7705920433347058,1.7537295818328857,3.3837183934578094,3.4667606353759766,0.0460007292804476,0.033715901896357536,1.0,1.0,50.0,50.0,50.0,50.0,0.48575478596522037,0.48801885545253754,0.0048496035132313525,0.0,0.4964699967268062,0.5011401176452637,62.981054162372594,61.544252370082305,62.981054162372594,61.544252370082305
7609,Anie A Pont C F T,Mono,Anie,1099,TG,3799.0,3899.8,7.7333,1.2,1.225,7.725, ,calibrated,02/01/1980 00:00',29/07/1999 00:00',02/01/1980 00:00',0.63749,0.0803559,KGEJSD,Africa,WestCoast,372.85147303040713,356.6410217285156,1.2155377609904845,1.1333662271499634,2.733859639453296,2.7961782217025757,0.0082007543179761,0.0058697008062154055,1.0,1.0,50.0,50.0,50.0,50.0,0.28744054453099915,0.2175658419728279,0.0002580111183685308,0.0,0.7066507885811579,0.7736288830637932,243.30365968909456,239.55017915928198,243.30365968909456,239.55017915928198
7612,La Pintada Automatica,Magdalena,Cauca,1095,CO,26454.205,26247.13,5.732853,-75.599341,-75.575,5.675, ,calibrated,01/01/1980 00:00',01/01/2024 00:00',15/08/2003 00:00',-1.71036,0.769584,KGE,SouthAmerica,MagdalenaIDEAMbis,1807.4111148820177,1633.0992431640625,1.8025619874579497,1.8033303022384644,3.3085737460495697,3.4170477390289307,0.04390061894293088,0.03111031837761402,1.0,1.0,50.0,50.0,50.0,50.0,0.462012004014406,0.4612279236316681,0.005669991768871327,0.0,0.5176652471071096,0.5199320912361145,63.44686249225636,61.96008430451102,63.44686249225636,61.96008430451102
7618,Mitano 84267,Nile,Mitano,1116,UG,1746.0,2092.3,-0.68333,29.8,29.825,-0.675, ,calibrated,02/01/1980 00:00',01/04/2019 00:00',02/01/2003 00:00',0.531483,0.0357283,KGEJSD,Africa,Nile,1612.065357523217,1577.3308715820312,2.0915218823907744,2.1544480323791504,4.217195112105301,4.388113498687744,0.013181420208571661,0.00838007079437375,1.0,1.0,50.0,50.0,50.0,50.0,0.09761994553260286,0.08231863752007484,0.0003970302745584912,0.0,0.891708734914782,0.907941784709692,85.61586714440665,88.26685166507377,85.61586714440665,88.26685166507377
7620,Tana Garsen 4G02,Tana,Tana,1115,KE,,84696.0,-2.275,40.11667,40.125,-2.275, ,calibrated,02/01/1980 00:00',20/03/2016 00:00',02/01/1980 00:00',0.488178,0.0527474,KGEJSD,Africa,EastCentralCoast,630.151585924552,437.3714599609375,0.9395342610133344,0.7890138626098633,3.3124491433811083,2.4135560989379883,0.008373165745562117,0.003951260354369879,1.0,1.0,50.0,50.0,50.0,50.0,0.13485600189824856,0.10093854367733002,0.0006030805879081879,0.0,0.8566203738415712,0.89508455991745,410.34700880489004,407.25460147444954,410.34700880489004,407.25460147444954
7627,El Ciruelo,Chira,Chira Piura,1120,EC,7693.0,7150.59,-4.3036,-80.1811,-80.175,-4.325, ,calibrated,08/03/1989 00:00',01/07/2015 00:00',21/09/1994 00:00',-0.222554,0.0913236,KGEJSD,SouthAmerica,PeruColombiaEquadorPacificCoast,1698.8311169538708,1688.7933349609375,1.3651133775711057,1.365113377571106,2.886501162596384,2.8260011672973633,0.056868734824573455,0.05013682320713997,1.0,1.0,50.0,50.0,50.0,50.0,0.3803664830420133,0.363528847694397,0.009445766953747808,0.001,0.6055775739816442,0.6295581161975861,151.30318249640433,147.03035302847843,151.30318249640433,147.03035302847843
7628,Base Siderama Jusante,Amazonas,Jatapu,1104,BR,24600.0,24492.89,-1.6833,-58.5333,-58.525,-1.675, ,calibrated,02/08/2001 00:00',01/03/2020 00:00',02/08/2001 00:00',0.822027,0.0302221,KGEJSD,SouthAmerica,Amazonas,167.1736438887185,150.01648712158203,2.1767395604270785,2.190858840942383,6.119177558389644,6.1465904712677,0.004415489069995838,0.0026991694467142224,1.0,1.0,50.0,50.0,50.0,50.0,0.9896622875956155,1.0,0.0,0.0,0.006989454882829973,0.0,41.61053383436413,37.63203589962395,41.61053383436413,37.63203589962395
7631,Porto Seguro,Amazonas,Jutai,1104,BR,64400.0,64461.91,-3.3372,-67.4917,-67.475,-3.325, ,calibrated,17/05/1997 00:00',01/06/2023 00:00',18/11/2002 00:00',0.876719,0.0759901,KGEJSD,SouthAmerica,Amazonas,120.69308863795331,120.9538803100586,1.8839511871337893,1.883951187133789,6.047760654687787,6.081173896789551,0.0013983979439332374,0.0011728262761607766,1.0,1.0,50.0,50.0,50.0,50.0,0.9941270952547012,1.0,0.0,0.0,0.002205985394277227,0.0,40.18800803211031,40.48619849223502,40.18800803211031,40.48619849223502
7646,Bellavista,Amazonas,Napo,1120,PE,100136.0,100497.54,-3.48,-73.08,-73.025,-3.425, ,calibrated,03/01/1989 00:00',01/07/2015 00:00',07/04/1995 00:00',0.714662,0.0397856,KGEJSD,SouthAmerica,Amazonas,540.6139514424693,214.20242309570312,1.7805646880486299,1.4753868579864502,5.787748630641292,6.099558353424072,0.01013670923585346,0.0016450557159259915,1.0,1.0,50.0,50.0,50.0,50.0,0.9378216294726036,0.9977092742919922,1.2247957050806614e-05,0.0,0.05194922096563297,0.0019944310188293457,48.75448344922691,45.78856151218534,48.75448344922691,45.78856151218534
7650,Aratoi Grande,Mearim,Grajau,1104,BR,20300.0,20283.55584,-3.7722,-45.2181,-45.225,-3.775, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',29/05/2003 00:00',0.866797,0.0219407,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,208.3659741316259,214.72373962402344,2.0892773951628736,2.2445361614227295,2.9854458541462257,3.0100228786468506,0.0042346075240955565,0.0035697614075616,1.0,1.0,50.0,50.0,50.0,50.0,0.4098350930205424,0.3986027091741562,0.0,0.0,0.589274476762677,0.6012882888317108,210.13651600800185,201.77143980707808,210.13651600800185,201.77143980707808
7651,Tamshiyacu,Amazonas,Amazon,1120,PE,721521.0,719896.64,-4.0023,-73.157,-73.175,-4.025, ,calibrated,02/09/1984 00:00',01/07/2015 00:00',14/05/1995 00:00',0.891085,0.0388406,KGEJSD,SouthAmerica,Amazonas,1480.466498815288,738.13623046875,1.42005669118042,1.365113377571106,5.202614687092089,5.641027212142944,0.028907508238795402,0.009157089050859213,1.0,1.0,50.0,50.0,50.0,50.0,0.7031538397367395,0.9448217451572418,0.0009261996497240387,0.0,0.2887606522467712,0.0452217161655426,96.19009994045052,75.81462659870549,96.19009994045052,75.81462659870549
7656,Ladario Jusante,Amazonas,Itacuai,1104,BR,36900.0,36949.03,-4.5836,-70.2644,-70.275,-4.575, ,calibrated,22/06/1997 00:00',01/05/2015 00:00',22/06/1997 00:00',0.797161,0.0362527,KGEJSD,SouthAmerica,Amazonas,146.41994531750964,145.2457733154297,1.602282948778072,1.4547337293624878,6.0696500264696835,6.097100734710693,0.0017899074013850492,0.0017424107063561678,1.0,1.0,50.0,50.0,50.0,50.0,0.9953993425419707,1.0,0.0,0.0,0.0026550039581221432,0.0,39.418967710402555,40.37262612915333,39.418967710402555,40.37262612915333
7658,Tabatinga,Amazonas,Solimões-Amazonas,1104,BR,874000.0,877737.35,-4.2347,-69.9447,-69.975,-4.225, ,calibrated,02/01/1995 00:00',01/04/2023 00:00',09/10/2002 00:00',0.892269,0.0621865,KGEJSD,SouthAmerica,Amazonas,1283.5977108178142,374.4503936767578,1.487095793394625,1.365113377571106,5.320798131191249,5.834814786911011,0.02495648634480392,0.00430175312794745,1.0,1.0,50.0,50.0,50.0,50.0,0.7471504537356224,0.9702503681182861,0.0007610474873170824,0.0,0.2436435385725533,0.023861199617385864,87.91610715107879,68.84588704930798,87.91610715107879,68.84588704930798
7660,Napo A.J. Payamino,Amazonas,Napo,1084,EC,12440.0,10338.34,-0.53861,-77.02944,-77.025,-0.525, ,calibrated,04/01/2001 00:00',27/02/2013 00:00',04/01/2001 00:00',0.389293,0.125185,KGE,SouthAmerica,Amazonas,1526.703444574066,1031.277099609375,1.4140776856243649,1.4095203280448914,5.155432124223665,5.551224231719971,0.03366611723966616,0.02126714214682579,1.0,1.0,50.0,50.0,50.0,50.0,0.8168561523827041,0.9047734439373016,2.976000316039876e-06,0.0,0.17905993626432015,0.08797621726989746,43.07875979880999,36.76838043899156,43.07875979880999,36.76838043899156
7661,Nauta,Amazonas,Maranon,1120,PE,356274.0,363088.35,-4.639722,-73.571667,-73.575,-4.525, ,calibrated,02/09/1998 00:00',01/07/2015 00:00',02/09/1998 00:00',0.878078,0.0539477,KGEJSD,SouthAmerica,Amazonas,1218.721697221237,654.8550720214844,1.3755636175926684,1.365113377571106,5.316160992696858,5.7706146240234375,0.02823651942610377,0.008352655451744795,1.0,1.0,50.0,50.0,50.0,50.0,0.763348475508575,0.9646559655666351,0.001409578854064865,0.0,0.22901661865282738,0.027774959802627563,79.78346590603367,66.5057966555031,79.78346590603367,66.5057966555031
7663,Guayaquil,Amazonas,Ucayali,1120,PE,346049.0,348096.82,-5.0,-73.84,-73.825,-5.025, ,calibrated,02/07/1996 00:00',01/07/2015 00:00',02/07/1996 00:00',0.90327,0.0700319,KGEJSD,SouthAmerica,Amazonas,1787.6206184009598,983.1005249023438,1.4644192385701353,1.365113377571106,5.066514192895255,5.374723434448242,0.03030024227862355,0.010834130458533764,1.0,1.0,50.0,50.0,50.0,50.0,0.6342980434911458,0.8947879374027252,0.0004451823154701743,0.0,0.35771989516757846,0.09106463193893433,115.00486773030707,90.05462054331807,115.00486773030707,90.05462054331807
7667,Congo A Kinshasa-Est-H-/Inga-Q-,Congo,Congo,1099,CD,3348000.0,3605844.5,-4.2958,15.3083,15.275,-4.275, ,calibrated,01/01/2011 00:00',01/02/2018 00:00',01/01/2011 00:00',0.808985,0.0323693,KGEJSD,Africa,Congo,728.3862045489954,639.967529296875,2.1808497540815606,1.785543441772461,4.0652831992610885,3.638852834701538,0.004799701983375022,0.002706580562517047,1.0,1.0,50.0,50.0,50.0,50.0,0.6256580771509509,0.6324055194854736,8.501317042481072e-06,0.0,0.3566963907140651,0.34183406829833984,189.36510227657914,152.04284939295326,189.36510227657914,152.04284939295326
7669,Yuracyacu,Amazonas,Maranon,1120,PE,114232.0,114140.77,-4.456841,-77.530355,-77.525,-4.425, ,calibrated,03/02/1986 00:00',01/07/2015 00:00',04/05/1995 00:00',0.586207,0.0445963,KGEJSD,SouthAmerica,Amazonas,2134.9053553477315,2089.43798828125,1.37139172254671,1.365113377571106,4.705646083910085,4.674953460693359,0.051146631426654134,0.0419197641313076,1.0,1.0,50.0,50.0,50.0,50.0,0.5214144756893615,0.4985537528991699,0.0016371894339557752,0.0,0.4717455986823886,0.49260084533691406,105.68882590656416,86.60440852948638,105.68882590656416,86.60440852948638
7670,Tanibuca,Amazonas,Mutum,1104,BR,12700.0,12678.5,-4.745,-68.1353,-68.125,-4.725, ,calibrated,02/02/2004 00:00',03/02/2021 00:00',02/02/2004 00:00',0.77192,0.207179,KGE,SouthAmerica,Amazonas,137.30238868985384,138.70734405517578,1.883951187133789,1.883951187133789,6.068807546992252,6.070251941680908,0.00151745232114761,0.0013086224207654595,1.0,1.0,50.0,50.0,50.0,50.0,0.9982439327383097,1.0,0.0,0.0,0.0005627810767084902,0.0,41.51424086956006,41.99093064708633,41.51424086956006,41.99093064708633
7674,Jamanxim,Amazonas,Jamanxim,1104,BR,40200.0,40200.97,-5.4556,-55.87,-55.875,-5.475, ,calibrated,19/02/1986 00:00',01/06/2023 00:00',19/02/1986 00:00',0.918287,0.036924,KGEJSD,SouthAmerica,Amazonas,274.54011314941636,263.6890563964844,1.8352274795017476,1.8367934226989746,5.790377558713562,5.92474365234375,0.0037736730585923722,0.002744364785030484,1.0,1.0,50.0,50.0,50.0,50.0,0.8940025323155311,0.96669602394104,0.0,0.0,0.1045107426130451,0.026399970054626465,74.21766688136381,77.23408397159206,74.21766688136381,77.23408397159206
7678,Puente Crisnejas,Amazonas,Huallaga,1120,PE,68435.0,68682.01,-6.57,-76.119,-76.175,-6.625, ,calibrated,04/12/1999 00:00',01/07/2015 00:00',04/12/1999 00:00',0.824975,0.0203695,KGEJSD,SouthAmerica,Amazonas,1769.6253754189868,1423.3834228515625,1.3651133775711057,1.365113377571106,4.894875303571142,4.964540958404541,0.04544748421465115,0.03585187345743179,1.0,1.0,50.0,50.0,50.0,50.0,0.7099932398344427,0.8387240767478943,0.0012700092937632762,0.0,0.2853834313916664,0.15813021564483642,91.06165058811409,86.251170992127,91.06165058811409,86.251170992127
7679,Teresina   Chesf,Parnaiba,Parnaíba,1104,BR,237000.0,236947.57,-5.135,-42.8111,-42.825,-5.125, ,calibrated,02/03/1981 00:00',01/06/2023 00:00',02/04/1983 00:00',0.71438,0.0676513,KGEJSD,SouthAmerica,Parnaiba,389.4227482327614,389.6846008300781,1.2526181247665549,1.1600455045700073,2.689918968637346,2.7061967849731445,0.0064021001241987745,0.004987950436770916,1.0,1.0,50.0,50.0,50.0,50.0,0.26603438688175646,0.24175144731998444,4.3759457472850765e-06,0.0,0.731596004908708,0.755573183298111,292.0013820854174,287.4531022512427,292.0013820854174,287.4531022512427
7685,Fazenda Carnaiba,Parnaiba,Sambito,1104,BR,16300.0,16125.1,-5.7139,-42.1,-42.125,-5.725, ,calibrated,15/11/1999 00:00',01/06/2023 00:00',15/11/1999 00:00',0.605699,0.0667629,KGEJSD,SouthAmerica,Parnaiba,403.60260660278664,392.9241943359375,1.713624119758606,1.713624119758606,3.112973112198207,3.1734533309936523,0.007251113898702234,0.006100771948695183,1.0,1.0,50.0,50.0,50.0,50.0,0.247971336319444,0.23751667141914368,1.8968845040304658e-06,0.0,0.7508332899385123,0.7606575191020966,267.5897047715245,268.4009199170578,267.5897047715245,268.4009199170578
7686,El Tigre,Tumbes,Tumbes,1120,PE,4768.0,4820.52,-3.72,-80.47,-80.475,-3.775, ,calibrated,02/09/1997 00:00',01/07/2015 00:00',02/09/1997 00:00',0.743329,0.14772,KGE,SouthAmerica,PeruColombiaEquadorPacificCoast,1002.2499587586276,763.4984130859375,1.428167725606628,1.365113377571106,2.7691125414152142,2.8332362174987793,0.04070308881690764,0.027046743780374527,1.0,1.0,50.0,50.0,50.0,50.0,0.5708684079492181,0.5533318519592285,0.0011210939495296221,0.0,0.42674187998016727,0.44619476795196533,207.3254166866195,154.59982571875761,207.3254166866195,154.59982571875761
7687,Prata Do Piaui,Parnaiba,Poti,1104,BR,43400.0,43526.22,-5.6664,-42.2136,-42.225,-5.675, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',23/05/1983 00:00',0.803531,0.0430615,KGEJSD,SouthAmerica,Parnaiba,388.3952165355442,353.0214538574219,1.7286132234346305,1.713624119758606,3.1039849278949627,3.1190743446350098,0.006999716697722536,0.004938663449138403,1.0,1.0,50.0,50.0,50.0,50.0,0.234520765857417,0.2221657931804657,3.594291920765552e-05,0.0,0.7641129172778697,0.7772803902626038,277.2485637866506,272.0056968916492,277.2485637866506,272.0056968916492
7688,Runyina River At Mjuma -65312406-,Zambezi,Runyina,1099,MW,500.0,544.4,-10.9539,33.7589,33.775,-10.925, ,calibrated,02/01/1980 00:00',01/11/1991 00:00',02/01/1980 00:00',0.608487,0.0815613,KGEJSD,Africa,Zambesi,1775.4965595025724,1817.6583251953125,1.8812790889312456,1.8767213821411133,2.727871214106803,2.5357768535614014,0.022605275870010294,0.022314605303108692,1.0,1.0,50.0,50.0,50.0,50.0,0.4140405028092316,0.3937421143054962,0.0,0.0,0.5850884646630397,0.6040922254323959,222.2223893306692,191.2832323320938,222.2223893306692,191.2832323320938
7690,Francisco Ayres,Parnaiba,Caninde,1104,BR,73700.0,74011.05,-6.6222,-42.6969,-42.675,-6.625, ,calibrated,29/03/1983 00:00',01/06/2023 00:00',29/03/1983 00:00',0.611039,0.25996,KGE,SouthAmerica,Parnaiba,373.73871079563077,360.1109161376953,1.397010234467124,1.4061461091041565,2.7397600116553806,2.7061967849731445,0.005604065975987129,0.004509942373260856,1.0,1.0,50.0,50.0,50.0,50.0,0.23313018286336223,0.21893035620450974,1.072399319680792e-05,0.0,0.7655944716280976,0.779808335006237,342.61214118558433,337.76567138999854,342.61214118558433,337.76567138999854
7691,Jardim Do Ouro,Amazonas,Jamanxim,1104,BR,37400.0,37537.62,-6.2575,-55.7725,-55.775,-6.275, ,calibrated,16/08/1987 00:00',01/06/2023 00:00',17/02/2002 00:00',0.894822,0.0500206,KGEJSD,SouthAmerica,Amazonas,279.24767329164365,265.97705078125,1.8367449900187778,1.8367934226989746,5.788671915856699,5.926344871520996,0.003728039750307319,0.0026835110038518906,1.0,1.0,50.0,50.0,50.0,50.0,0.8906689133516923,0.9676931202411652,0.0,0.0,0.10839225273988791,0.028009802103042603,77.39350890652238,78.53405103828915,77.39350890652238,78.53405103828915
7692,Barra Do Lance,Parnaiba,Gurgueia,1104,BR,47000.0,47045.79,-7.2475,-43.6433,-43.625,-7.225, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',27/03/1983 00:00',0.647008,0.0705285,KGEJSD,SouthAmerica,Parnaiba,448.4484545182234,442.7801208496094,1.1234538856476164,1.110836386680603,2.745369142863781,2.798377513885498,0.007722487736582336,0.005875160451978445,1.0,1.0,50.0,50.0,50.0,50.0,0.3263077381298476,0.3310758173465729,4.521700142239929e-06,0.0,0.6730688590675922,0.6683329939842224,305.4516992339239,304.58113450201546,305.4516992339239,304.58113450201546
7695,Sao Felix De Balsas,Parnaiba,Das Balsas,1104,BR,24700.0,24490.56,-7.0819,-44.8139,-44.825,-7.075, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',31/05/1983 00:00',0.747761,0.0208369,KGEJSD,SouthAmerica,Parnaiba,381.50126206890263,371.0649108886719,1.2555532479885687,1.2391078472137451,2.513353059958754,2.4913506507873535,0.005578316421341729,0.0038819732144474983,1.0,1.0,50.0,50.0,50.0,50.0,0.23661551155954116,0.2366015762090683,0.0,0.0,0.7623511112365045,0.761808454990387,216.83825362050112,220.53727294478296,216.83825362050112,220.53727294478296
7697,Sitio Do Velho,Parnaiba,Parnaíba,1104,BR,35300.0,35731.23,-7.3808,-44.8267,-44.825,-7.375, ,calibrated,24/01/1984 00:00',01/06/2023 00:00',24/01/1984 00:00',0.579328,0.0603111,KGEJSD,SouthAmerica,Parnaiba,437.57061660479394,434.6597900390625,1.1726409890710594,1.1685749292373657,2.5771635106030004,2.5721962451934814,0.007430294774275565,0.005711237899959087,1.0,1.0,50.0,50.0,50.0,50.0,0.21409864886686208,0.20734582841396332,0.0,0.0,0.7852159183597021,0.7922140955924988,256.24591332118325,262.77920838403145,256.24591332118325,262.77920838403145
7698,Fazenda Bandeira,Parnaiba,Urucui Preto,1104,BR,15600.0,15861.76,-7.3908,-44.6142,-44.625,-7.375, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',02/06/1983 00:00',0.231911,0.291978,KGEJSD,SouthAmerica,Parnaiba,473.0467961224371,482.7088317871094,1.085614450517541,1.0997586250305176,2.736565512788693,2.732727289199829,0.008857010255877004,0.007263637613505125,1.0,1.0,50.0,50.0,50.0,50.0,0.15501882051661786,0.15753264725208282,1.9196700148988734e-06,0.0,0.8449300243373137,0.8424673527479172,267.32838015607746,271.32949093087296,267.32838015607746,271.32949093087296
7699,Goiatins,Tocantins,Manuel Alves Grande,1104,BR,10100.0,10144.67,-7.7078,-47.3117,-47.325,-7.725, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',31/10/2002 00:00',0.798647,0.0444743,KGEJSD,SouthAmerica,Tocantis,334.81690477542935,324.4106140136719,1.437963358878956,1.4512169361114502,2.5177012671588863,2.5425519943237305,0.0043995735064720825,0.0032021470833569765,1.0,1.0,50.0,50.0,50.0,50.0,0.3249496877040599,0.32329660654067993,0.0,0.0,0.6746454146710242,0.6767033934593201,180.85384557578098,180.46957683424716,180.85384557578098,180.46957683424716
7700,Rumphi At Chiweta -65312407-,Zambezi,Rumphi,1099,MW,580.0,696.0,-10.6833,34.1833,34.175,-10.675, ,calibrated,02/01/1980 00:00',01/11/1991 00:00',02/01/1980 00:00',0.372749,0.258666,KGE,Africa,Zambesi,1857.1623577588387,2010.918701171875,1.881632497773939,1.8816345930099487,3.486750480763564,3.537956714630127,0.03569494004304632,0.03091280534863472,1.0,1.0,50.0,50.0,50.0,50.0,0.3964843714017101,0.3522469103336334,4.3474374526061413e-05,0.0,0.5948559153463401,0.6384648382663727,134.8876635509175,131.54277517895648,134.8876635509175,131.54277517895648
7711,Arinos,Amazonas,Arinos,1104,BR,57100.0,57080.87,-10.6392,-58.0042,-58.025,-10.625, ,calibrated,27/09/2000 00:00',01/09/2022 00:00',27/09/2000 00:00',0.934291,0.0293562,KGEJSD,SouthAmerica,Amazonas,356.8103635851901,343.5818786621094,1.9133480044613094,1.838575839996338,4.319601075901337,4.31208610534668,0.003315319749993092,0.002687179483473301,1.0,1.0,50.0,50.0,50.0,50.0,0.5646529817506287,0.5555627346038818,3.619403011495634e-05,0.0,0.43372671824031805,0.44242262840270996,154.38531468041307,152.81500500787962,154.38531468041307,152.81500500787962
7713,Cachuela Esperanza,Amazonas,Beni,1104,BO,281000.0,281313.18,-10.5403,-65.5722,-65.575,-10.525, ,calibrated,02/09/1981 00:00',11/04/2014 00:00',11/12/1991 00:00',0.917685,0.0171385,KGEJSD,SouthAmerica,Amazonas,986.3357469676087,348.9310607910156,1.725859045248211,1.6261636018753052,5.368241210311751,5.866445541381836,0.021785298382363264,0.002956290729343891,1.0,1.0,50.0,50.0,50.0,50.0,0.805896616155046,0.9769864678382874,1.3465979805367599e-05,0.0,0.18924618382474861,0.02129441499710083,92.92557020979517,82.64565005678156,92.92557020979517,82.64565005678156
7717,Laguna Paton,Amazonas,Urubamba,1120,PE,9160.0,10287.51,-13.174083,-72.563417,-72.575,-13.175, ,calibrated,01/01/1980 00:00',01/07/2015 00:00',31/08/1994 00:00',0.835344,0.0306065,KGEJSD,SouthAmerica,Amazonas,4183.0991113864575,4168.6337890625,1.6261636018753052,1.6261636018753052,4.413553863915474,4.412809371948242,0.04591096885369475,0.03540573827922344,1.0,1.0,50.0,50.0,50.0,50.0,0.055916749823449484,0.02731749787926674,0.001766370707083554,0.0,0.923954222304427,0.9651213681101799,210.71453771804804,209.68047897436819,210.71453771804804,209.68047897436819
7718,Rio Dos Peixes,Amazonas,Dos Peixes,1104,BR,14400.0,14429.97,-10.8231,-57.7272,-57.725,-10.825, ,calibrated,30/03/2000 00:00',01/04/2023 00:00',31/10/2002 00:00',0.918181,0.0192542,KGEJSD,SouthAmerica,Amazonas,348.6846902602153,348.19248962402344,1.9854579113333635,1.970763087272644,4.803777872593032,4.886007308959961,0.003120456577109174,0.0022378629073500633,1.0,1.0,50.0,50.0,50.0,50.0,0.615632361400021,0.6203558146953583,0.0,0.0,0.3839109261787869,0.37867558002471924,150.4779508068672,148.30798016869983,150.4779508068672,148.30798016869983
7721,Riacho De Deus,Amazonas,Manissaua - Micu,1104,BR,11600.0,11782.52,-11.1272,-54.4767,-54.475,-11.125, ,calibrated,30/10/2004 00:00',01/07/2023 00:00',30/10/2004 00:00',0.85475,0.20034,KGE,SouthAmerica,Amazonas,352.03264281100024,347.2695617675781,2.2506328490356897,2.1551547050476074,4.614305860185519,4.704523086547852,0.0023396439179968276,0.0019442971097305417,1.0,1.0,50.0,50.0,50.0,50.0,0.5967930711954107,0.5807346105575562,1.5336765144739604e-05,0.0,0.4025299188969161,0.41926538944244385,143.67086992333267,150.3325416234687,143.67086992333267,150.3325416234687
7722,Fazenda Macambira,Sao Francisco,Grande,1104,BR,39600.0,39624.92,-11.6106,-44.1567,-44.175,-11.625, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',30/03/1983 00:00',0.377107,0.0693685,KGEJSD,SouthAmerica,SaoFrancisco,717.3536717064434,747.6295776367188,1.1293803735958852,1.1248340606689453,2.7701991398245784,2.82885479927063,0.004261365787832185,0.0025235300417989492,1.0,1.0,50.0,50.0,50.0,50.0,0.19317345906956426,0.1882995218038559,0.002075207297402231,0.0,0.8030692428977472,0.8080220520496368,229.58151111520462,224.83141822779328,229.58151111520462,224.83141822779328
7724,Luwewya At Majikapotwe/Zayuka -65312502-,Zambezi,Luwewya,1099,MW,1955.0,2382.0,-11.7803,34.225,34.225,-11.775, ,calibrated,02/01/1980 00:00',29/08/1991 00:00',02/01/1980 00:00',0.723268,0.044924,KGEJSD,Africa,Zambesi,1054.7066590163292,1034.9833984375,1.8817094534089798,1.88177490234375,3.412403838022768,3.4166481494903564,0.023048478405410258,0.02050447091460228,1.0,1.0,50.0,50.0,50.0,50.0,0.5426570834392608,0.5495147705078125,0.003772787005618181,0.0,0.415616902940345,0.41152291870117186,161.3242055476426,160.63974275658384,161.3242055476426,160.63974275658384
7725,Fazenda Tratex,Amazonas,Teles Pires / Sao Manuel,1104,BR,40700.0,40771.89,-10.9558,-55.5508,-55.575,-10.975, ,calibrated,02/09/1990 00:00',01/10/2015 00:00',02/10/1995 00:00',0.932322,0.0163465,KGEJSD,SouthAmerica,Amazonas,408.9464868547147,398.8471374511719,1.7169695618626593,1.6943963766098022,3.274928321381155,3.046700954437256,0.002929919607081175,0.002101935911923647,1.0,1.0,50.0,50.0,50.0,50.0,0.35453175401595954,0.3140130937099457,3.3775866484026715e-05,0.0,0.6411117043363909,0.6824655532836914,154.77663556021886,156.28057483925352,154.77663556021886,156.28057483925352
7726,Mutotoshi At Kapuma Falls,Congo,Mutotoshi,1099,ZM,657.0,668.2,-9.4833,30.2333,30.225,-9.475, ,calibrated,06/01/1980 00:00',01/12/2005 00:00',17/03/1982 00:00',0.69109,0.0815444,KGEJSD,Africa,Congo,1448.7823262788027,1449.4588623046875,1.3023433685302734,1.3023433685302734,2.435402122408452,2.4177985191345215,0.005382909154406696,0.00483590760268271,1.0,1.0,50.0,50.0,50.0,50.0,0.2701042082748313,0.27763959765434265,0.0,0.0,0.7181841730688444,0.7103540897369385,206.66121071979802,207.79615515730683,206.66121071979802,207.79615515730683
