ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index
11554,MISSÃO AUARIS - JUSANTE,RIO SOLIMÕES.NEGRO.BRANCO.....,AUARI,1104,BR,621.0,644.61,4.0031,-64.4431,-64.525,4.025, ,calibrated,14/04/1995 00:00',01/07/2019 00:00',06/01/1999 00:00',0.647156,0.0954858,KGEJSD,SouthAmerica,Amazonas,1212.0829035422491,1295.4295654296875,1.5961198806762695,1.5961198806762695,5.240597374530774,5.438104152679443,0.0211205075285863,0.0177506897598505,1.0,1.0,50.0,50.0,50.0,50.0,0.995978630105745,0.998975157737732,0.0,0.0,0.0040213698942549,0.001024842262268,50.361847229243146,49.7179255870564,50.361847229243146,49.7179255870564,1969.8347124412328,236.7572607537546,0.36403643696434324,1171.7500594857815,21.883060081812957,0.07968051693465719,20.028161235690323,0.28142582017161294,0.014596861181750707,0.5948468935414494
11555,SANTA MARIA DO SUAÇUÍ,RIO DOCE,SÃO FÉLIX,1104,BR,622.0,644.42,-18.2017,-42.4547,-42.475,-18.175, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',18/10/2002 00:00',0.717501,0.0416435,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,595.120040102253,559.7052612304688,1.229536067074751,1.2117247581481934,3.179272804204451,3.22048020362854,0.0085303997464582,0.0056181673426181,1.0,1.0,50.0,50.0,50.0,50.0,0.463230805366897,0.4611089080572128,0.0020456702026094,0.0,0.5307856827474626,0.5359990000724792,97.7446076651642,99.49477459516856,97.7446076651642,99.49477459516856,1138.2525935461888,277.17752846165143,0.6532231983960486,1262.8634946473496,76.22582078679311,0.21299659861974835,22.717820589287054,0.5555875410395936,0.07286658184215343,1.1094756135920056
11556,SÃO JOÃO DA BOA VISTA,RIO GRANDE,JAGUARI-MIRIM,1104,BR,622.0,628.518272,-21.9783,-46.8069,-46.775,-22.025, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',14/02/2003 00:00',0.755073,0.036158,KGEJSD,SouthAmerica,LaPlata,998.5575104285952,961.8357238769532,1.9480480626615535,1.9492369890213013,3.283875369610427,3.351715564727783,0.0200272940669622,0.0127230095677077,1.0,1.0,50.0,50.0,50.0,50.0,0.3945595711357431,0.3973136991262436,0.0002273498917317,0.0,0.5877770333047126,0.5925995111465454,77.07568952375274,77.39849896323388,77.07568952375274,77.39849896323388,1775.196223196218,242.91924968127665,0.6174975037823841,1231.724806455977,46.89644567723348,0.20889981146942901,20.305008249367486,0.4192943548002109,0.09036245860842118,0.6938527641965531
11558,PALMARES PAULISTA,RIO GRANDE,RIBEIRÃO DA ONÇA,1104,BR,623.0,632.231232,-21.077222,-48.800833,-48.775,-21.075, ,calibrated,01/01/1980 00:00',01/06/2020 00:00',17/10/1999 00:00',0.568531,0.0475831,KGEJSD,SouthAmerica,LaPlata,569.3587343986965,563.2555541992188,1.998595343331959,1.938421845436096,3.4160470962524414,3.4160470962524414,0.0039340497893914,0.002610214985907,1.0,1.0,50.0,50.0,50.0,50.0,0.1451501864966754,0.134685032069683,0.009458343283807,0.006,0.8345496130163645,0.844913929283619,154.89665027384433,149.93014236866634,154.89665027384433,149.93014236866634,1440.5274255678992,260.49366786242575,0.6454882569822339,1438.6006651753053,65.06198149143921,0.1654792988099222,23.297612695375662,0.49841413302184384,0.07085014466152467,0.9986624618466848
11568,ITUPEVA,RIOS PARANÁ.TIETÊ E OUTROS,JUNDIAÍ,1104,BR,632.0,623.600192,-23.1503,-47.0578,-47.025,-23.125, ,calibrated,01/01/1980 00:00',01/02/2023 00:00',01/01/2001 00:00',0.532007,0.0979981,KGEJSD,SouthAmerica,LaPlata,797.457142354312,797.8981323242188,1.9027421474456787,1.9027421474456787,3.685687815804065,3.876741647720337,0.0067438872645848,0.0038553175982087,1.0,1.0,50.0,50.0,50.0,50.0,0.4264986306885514,0.4588243365287781,0.0003182301466415,0.0,0.4361955957679946,0.448644035577774,116.3206425926272,117.89104389848836,116.3206425926272,117.89104389848836,1618.888790425275,227.95701802076954,0.5119740020961143,1197.9373877605367,48.35428987553961,0.22211320459066508,20.162843364026802,0.47458197212431114,0.09900645079857968,0.7399750957852045
11571,FAZENDA FORTALEZA,RIOS MACAÉ.SÃO JOÃO E OUTROS,MAMBUCABA,1104,BR,635.0,596.6,-22.96,-44.5608,-44.575,-22.975, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',05/08/2002 00:00',0.701273,0.0564738,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,1116.2509906698835,1238.49267578125,1.6183012719349157,1.619584560394287,5.168795630623348,5.16746997833252,0.04086470196887,0.0375913120806217,1.0,1.0,50.0,50.0,50.0,50.0,0.9182547802376132,0.9354844689369202,0.0,0.0,0.0817452197623867,0.0645155310630798,92.52168044804534,94.34002782453555,92.52168044804534,94.34002782453555,2083.2975089076294,227.1508228819369,0.5380927533224874,1072.2903396554195,32.932076093809385,0.23442216814967312,18.46917603897867,0.3870864427705231,0.10004934530865982,0.5147082138151606
11574,PONTE DO CEDRO,RIO PARANAÍBA,Verde,1104,BR,638.0,558.472832,-17.5794,-52.6014,-52.625,-17.525, ,calibrated,02/01/1980 00:00',01/09/2022 00:00',26/01/2001 00:00',0.684506,0.0492854,KGEJSD,SouthAmerica,LaPlata,870.068007353632,878.044677734375,1.7678465735465474,1.790570616722107,2.6691319924749557,2.7634663581848145,0.0058693863182629,0.0048929331824183,1.0,1.0,50.0,50.0,50.0,50.0,0.141488187349956,0.133171871304512,0.0,0.0,0.8557466072646774,0.8593396246433258,138.92198510039051,124.4159327995866,138.92198510039051,124.4159327995866,1515.287502861081,194.10953510326206,0.7272533180299887,1394.266794500683,51.62002664160213,0.11464999493408956,22.46798811542114,0.3608471949127825,0.04471077408089129,0.9201335006512669
11576,UHE BARIRI RIO JAÚ,RIOS PARANÁ.TIETÊ E OUTROS,JAÚ,1104,BR,642.0,684.577088,-22.205,-48.6525,-48.675,-22.225, ,calibrated,30/05/2012 00:00',01/01/2020 00:00',30/05/2012 00:00',0.695843,0.0171159,KGEJSD,SouthAmerica,LaPlata,637.9091166710297,646.2072143554688,1.90937627026042,1.890706479549408,3.117166593146442,3.0499181747436523,0.0070754533779217,0.0076642648782581,1.0,1.0,50.0,50.0,50.0,50.0,0.1485188508080054,0.1353912875056266,0.0012506445197932,0.001,0.8158251175069483,0.837113362133503,114.08776873991498,114.48186053361488,114.08776873991498,114.48186053361488,1385.4480531507638,260.9457930443659,0.5823384769488857,1337.4848846201278,61.21860369468905,0.20699673966476012,22.127550412724997,0.5881353994137895,0.08652026290553513,0.9653807528751736
11578,USINA SÃO JOÃO DEL REI,RIO GRANDE,CARANDAÍ,1104,BR,643.0,719.544896,-21.0525,-44.2111,-44.225,-21.075, ,calibrated,01/01/1980 00:00',01/06/2014 00:00',25/04/1994 00:00',0.798184,0.0538477,KGEJSD,SouthAmerica,LaPlata,1060.4884979693884,1064.8834228515625,1.612498397372124,1.6054606437683103,2.9067846441512604,2.888122797012329,0.005108353248759,0.0038203126750886,1.0,1.0,50.0,50.0,50.0,50.0,0.3143717133690217,0.3052745163440704,0.0004400173247276,0.0,0.6748436777579317,0.6730510592460632,82.88324578251276,84.01367840178311,82.88324578251276,84.01367840178311,1430.38653483607,221.01061229808764,0.6818136109498306,1186.2680295638288,48.00009043409476,0.20627409041156716,19.268005208810063,0.35319224212260497,0.09056374462765131,0.82933389029685
11579,SÃO MATEUS,RIOS MEARIM.ITAPECURU E OUTROS,TAPUIO,1104,BR,646.0,767.254912,-4.0103,-44.4417,-44.425,-4.025, ,calibrated,02/10/2004 00:00',01/01/2019 00:00',02/10/2004 00:00',0.811306,0.0982243,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,58.4561214133284,55.66386413574219,1.1113423109054563,1.1113423109054563,3.119687433935471,3.1644742488861084,0.0010193463589088,0.00077301642159,1.0,1.0,50.0,50.0,50.0,50.0,0.4011990314251121,0.4175784587860107,0.0,0.0,0.5879455058174753,0.5777795016765594,133.32142183601903,135.56138585012698,133.32142183601903,135.56138585012698,1413.2204847637286,219.59327617506378,0.8231018414273132,1578.1130204943775,59.86855065498777,0.16981734052542838,27.77898968792607,0.45694703125431096,0.03889843893973165,1.1166785632591625
11582,PONTE DO CANOAS,RIO GRANDE,CANOAS,1104,BR,649.0,689.1968,-21.4203,-46.9622,-46.975,-21.425, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',18/01/2003 00:00',0.72564,0.0510242,KGEJSD,SouthAmerica,LaPlata,829.2134133961915,821.0362243652344,1.7927294647185146,1.8439170122146609,3.3004411008556107,3.255831718444824,0.0107076393508958,0.0083642625249922,1.0,1.0,50.0,50.0,50.0,50.0,0.3553689126753364,0.3497498035430908,0.0006660695823179,0.0,0.6306480016566,0.6394037157297134,81.5777055642384,82.11178909751638,81.5777055642384,82.11178909751638,1626.3578282052208,227.1906531851609,0.6546606624699025,1329.3967173788608,54.260512500716615,0.18918695827313836,21.603690935688352,0.4194806929062694,0.07905617640314978,0.8174072730635953
11591,AMPARO,RIOS PARANÁ.TIETÊ E OUTROS,CAMANDUCAIA,1104,BR,663.0,682.604224,-22.7114,-46.7808,-46.775,-22.725, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',09/07/2001 00:00',0.622756,0.0403774,KGEJSD,SouthAmerica,LaPlata,997.3155339831532,975.386962890625,2.009657823866545,2.0250593423843384,3.428922261386267,3.4514801502227783,0.0117010299876632,0.0100602908059954,1.0,1.0,50.0,50.0,50.0,50.0,0.4072846705608725,0.4111910313367843,0.0,0.0,0.5646761433702677,0.5634733438491821,88.93856999720342,85.5190268664773,88.93856999720342,85.5190268664773,1538.8583898332613,230.4866486452675,0.5374265056185372,1193.4433894059912,44.11116697896106,0.21581252229956113,19.757362182687647,0.444598459753171,0.09547011182041525,0.7755381504176635
11593,CONCEIÇÃO DO ITAGUA,RIOS SÃO FRANCISCO.PARAOPEBA E,MANSO / CÓRREGO URUBU,1104,BR,670.0,636.08,-20.15,-44.25,-44.275,-20.175, ,calibrated,01/01/1980 00:00',01/09/1989 00:00',01/01/1980 00:00',0.723571,0.0750498,KGEJSD,SouthAmerica,SaoFrancisco,952.7477202267283,943.5803833007812,1.435389256465032,1.411760330200195,3.02447301137825,3.01633620262146,0.0112077124314935,0.0095347804017364,1.0,1.0,50.0,50.0,50.0,50.0,0.3829682700310705,0.366844892501831,0.0002272411456126,0.0,0.6022963808311206,0.6299246867895126,78.66346054981362,78.3594747251195,78.66346054981362,78.3594747251195,1407.152418678161,269.162411717131,0.7026436746791533,1260.7896013524664,53.95481785896066,0.1927873969629104,20.545443227433346,0.3734472981842487,0.08043821866131834,0.8959865218700447
11598,VESPASIANO,RIOS SÃO FRANCISCO.DAS VELHAS,RIBEIRÃO DA MATA,1104,BR,676.0,725.45,-19.6872,-43.9206,-43.975,-19.675, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',13/11/1982 00:00',0.704209,0.0231409,KGEJSD,SouthAmerica,SaoFrancisco,845.896887219228,840.0272216796875,1.2117247581481934,1.2117247581481934,3.191281365325076,3.285247564315796,0.0059095932553724,0.0043436759151518,1.0,1.0,50.0,50.0,50.0,50.0,0.3327087250577728,0.3261079788208008,4.003938425643294e-05,0.0,0.5696940649464322,0.5857875049114227,99.8099417060022,97.20978889532036,99.8099417060022,97.20978889532036,1215.0575793832988,260.5953144394789,0.7530816353086548,1345.5779254745592,61.13479311505638,0.18757580445763836,21.71902099886139,0.4475650234973046,0.07429393911115642,1.1074190625250087
11599,PONTE DO RODRIGUES,RIO GRANDE,ITAIM,1104,BR,676.0,740.485888,-22.3542,-45.8539,-45.875,-22.375, ,calibrated,01/01/1980 00:00',01/01/2015 00:00',29/12/1994 00:00',0.778307,0.0526593,KGEJSD,SouthAmerica,LaPlata,1045.586102596414,953.1379089355468,1.857187380384787,1.8404576778411863,3.352617814023957,3.236078977584839,0.0172707096358961,0.0093195410445332,1.0,1.0,50.0,50.0,50.0,50.0,0.2979210052798643,0.2725580781698227,0.0005001906585705,0.0,0.6910074054902192,0.7053208967447281,76.81654475988753,75.90980163554528,76.81654475988753,75.90980163554528,1680.5959508540595,234.56267136274,0.5693148841339535,1109.4963103660689,42.6153025785501,0.21291483971529815,19.388527937926494,0.3943920981198966,0.0977981122895878,0.660180282953934
11602,FAZENDA O RESFRIADO,RIOS SÃO FRANCISCO.PARACATU E,RIBEIRÃO RONCADOR,1104,BR,680.0,680.6,-16.4925,-46.6686,-46.725,-16.375, ,calibrated,01/01/1980 00:00',01/05/2019 00:00',01/01/1980 00:00',0.577977,0.0905033,KGEJSD,SouthAmerica,SaoFrancisco,761.464667530906,736.4973754882812,1.219913552319971,1.1954938173294067,3.0500829219818115,3.0500829219818115,0.0045750195736891,0.0039704465307295,1.0,1.0,50.0,50.0,50.0,50.0,0.1677166134315853,0.1716303080320358,0.0010866834612197,0.001,0.8298329563126692,0.8263696919679642,70.19060401940722,65.90464120387078,70.19060401940722,65.90464120387078,1175.576327162734,216.87318205477322,0.818278349212493,1439.1665534950957,65.84585180671182,0.12270500001211417,23.355848085128837,0.45579268776970633,0.053356351441621264,1.22422212853549
11607,FERREIRA DAS ALMAS,RIOS PARANÁ.PARANAPANEMA E ...,Paranapanema,1104,BR,687.0,619.347712,-23.941667,-48.213056,-48.175,-23.975, ,calibrated,01/01/1980 00:00',01/12/1997 00:00',01/01/1980 00:00',0.628793,0.0663947,KGEJSD,SouthAmerica,LaPlata,755.6727083938632,766.880126953125,1.7909561514184749,1.881410002708435,5.106516826146783,5.296647548675537,0.0060234171016897,0.0049167873803526,1.0,1.0,50.0,50.0,50.0,50.0,0.8336468972937875,0.92754465341568,0.0007276449026974,0.0,0.1651289184408141,0.07245534658432,101.60991856172424,103.83590812336745,101.60991856172424,103.83590812336745,1854.167669984921,214.69235157555931,0.3959057513878586,1039.204256247722,41.739411032789114,0.2571383073606564,18.70283670551195,0.4015856630824405,0.11700077916851237,0.5604694079560633
11609,SENGES,RIOS PARANÁ.PARANAPANEMA E ...,JAGUARICATU,1104,BR,689.0,730.631104,-24.1,-49.4667,-49.475,-24.125, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',01/01/1980 00:00',0.656237,0.0178986,KGEJSD,SouthAmerica,LaPlata,979.8174817010282,1004.7821350097656,1.8985897883076528,1.9077239632606504,4.094522464365541,4.154562473297119,0.0103689114111046,0.0085530418436974,1.0,1.0,50.0,50.0,50.0,50.0,0.7059953092763134,0.6991837918758392,0.0,0.0,0.2890943614340127,0.3008160889148712,85.83576562108873,81.45498170156506,85.83576562108873,81.45498170156506,1619.7155856707702,237.64305146761762,0.3621403724249218,1100.996744923701,45.41071565069919,0.2601533514326935,18.154700897548093,0.4220797345461516,0.12240494919074328,0.6797469596909183
11611,SÃO SEPÉ - MONTANTE,RIO JACUÍ,SÃO SEPÉ,1104,BR,690.0,719.49,-30.1942,-53.5633,-53.625,-30.225, ,calibrated,02/11/1984 00:00',01/07/2023 00:00',24/09/2002 00:00',0.627124,0.0203409,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,221.43175634020423,206.77085876464844,1.3887198634997726,1.221296787261963,3.079488409033007,3.060460567474365,0.0066747043459564,0.0055827866308391,1.0,1.0,50.0,50.0,50.0,50.0,0.3331108477009708,0.3586593568325043,3.710011105953079e-05,0.0,0.6604626543175522,0.6356699466705322,101.02666746188793,101.17564925806414,101.02666746188793,101.17564925806414,1721.4490443886975,324.47692328621486,0.10475808284157465,1166.0754497493679,65.00270694445555,0.42086368571443517,18.565909045394957,0.4531609371232386,0.19762784835495367,0.6773801719838022
11612,PONTE SAUDADES,RIOS URUGUAI.CHAPECÓ E OUTROS,SAUDADE,1104,BR,691.0,662.783872,-26.6667,-52.6167,-52.625,-26.625, ,calibrated,01/01/1980 00:00',20/01/1985 00:00',01/01/1980 00:00',0.658235,0.0606909,KGEJSD,SouthAmerica,LaPlata,694.0883896265012,698.0805358886719,2.120958905435233,2.1147865056991577,3.5922265673222773,3.7861636877059937,0.011838477078424,0.0122682955116033,1.0,1.0,50.0,50.0,50.0,50.0,0.4273996153291264,0.4151861071586609,0.0,0.0,0.5688040712299081,0.5784537345170975,23.83371888375634,23.80956057862112,23.83371888375634,23.80956057862112,1962.7611450327752,317.2895850878859,0.16102745441302438,1158.551280772063,53.482331337546704,0.30907314005896347,18.932735224723054,0.4516072402121023,0.14566868916975287,0.5902660564195735
11613,PORTO DO FRANÇA,RIO AMAZONAS..XINGÚ.IRIRI.PARU,MATARI,1104,BR,692.0,768.86,-1.7833,-52.0833,-52.075,-1.825, ,calibrated,01/01/1980 00:00',21/02/1987 00:00',01/01/1980 00:00',0.672004,0.152839,KGE,SouthAmerica,Amazonas,29.95924187907202,31.82266998291016,2.433943966268769,2.413804531097412,5.627767394169861,5.80250358581543,0.0006980924923874,0.0005752887227572,1.0,1.0,50.0,50.0,50.0,50.0,0.9248083614370116,0.976834237575531,0.0,0.0,0.0751730452892993,0.0231657624244689,77.831888218368,78.26957939232693,77.831888218368,78.26957939232693,1962.7061517450934,323.9557542073619,0.6265549122689085,1453.2485877113302,67.67458353506981,0.20401851481145378,27.046542132493514,0.35420394671678707,0.033382938779778513,0.7404310555704984
11614,DOM MARCOLINO,RIOS PARAÍBA.POTENJI E OUTROS,MAXARANGUAPE,1104,BR,692.0,704.62,-5.4667,-35.3875,-35.425,-5.475, ,calibrated,05/11/1999 00:00',01/07/2023 00:00',10/04/2002 00:00',0.482959,0.0371584,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,116.8348874014627,108.59242248535156,1.126865029335022,1.126865029335022,3.1404123306274414,3.1404123306274414,0.00427548499931,0.0031901362817734,1.0,1.0,50.0,50.0,50.0,50.0,0.2523599414068534,0.2456282079219818,0.0,0.0,0.7464010658855129,0.7543583661317825,327.2915005254297,306.7884463084546,327.2915005254297,306.7884463084546,630.5933761266391,212.69119264840782,0.5743914674537395,1805.6917162751429,73.05038536502187,0.11728684882571229,26.19869861122809,0.298218865399296,0.0282363066480042,2.863480310190436
11617,SALTO SAPUCAÍ,RIOS PARANÁ.PARANAPANEMA E ...,SAPUCAIA,1104,BR,692.0,699.523584,-24.6278,-53.1,-53.125,-24.675, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',21/10/1999 00:00',0.710434,0.0137286,KGEJSD,SouthAmerica,LaPlata,652.6619158826496,658.7482299804688,2.1735553929489733,2.17250919342041,3.292832504560477,3.44522476196289,0.0072069609930645,0.0073060924187302,1.0,1.0,50.0,50.0,50.0,50.0,0.2649494923408573,0.2737592160701751,0.0,0.0,0.7277520987668661,0.7207635939121246,25.271102043123328,24.30669995301454,25.271102043123328,24.30669995301454,1854.4306471038524,314.10903536967606,0.17834124239121857,1195.852063743803,63.18102816725942,0.28136809792966067,19.81639566151147,0.45800943387613524,0.12849378812396983,0.6448621120511673
11618,FLORES,RIOS ACARAÚ.PIRANGI E OUTROS,JATOBÁ,1104,BR,693.0,705.7,-4.345,-40.5622,-40.575,-4.325, ,calibrated,29/10/1999 00:00',01/07/2023 00:00',29/10/1999 00:00',0.3466,0.576083,KGE,SouthAmerica,EastBrazilAtlanticCoast,293.1604490885167,242.59783935546875,1.993725449652744,2.047391891479492,3.1133947372436523,3.1133947372436523,0.0116525975070287,0.0044858995825052,1.0,1.0,50.0,50.0,50.0,50.0,0.2487568916888873,0.2390824109315872,0.0005217979391457,0.0,0.7405759175428469,0.7480477690696716,419.4276246532928,423.62540788179535,419.4276246532928,423.62540788179535,688.8482526417696,222.33358102920815,0.8813926592249393,1759.1335976777698,83.41306695726671,0.16053376507832975,27.074842448258824,0.5510085271466073,0.030370959247883095,2.5537316686678078
11620,MONTE MOR,RIOS PARANÁ.TIETÊ E OUTROS,CAPIVARI,1104,BR,697.0,624.425408,-22.9589,-47.2961,-47.275,-22.975, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',15/06/2001 00:00',0.634802,0.0793474,KGEJSD,SouthAmerica,LaPlata,643.8783287442368,639.3053283691406,1.9193786536119344,1.9027421474456787,3.445950320173384,3.390087127685547,0.0048906402977488,0.0042713826987892,1.0,1.0,50.0,50.0,50.0,50.0,0.2215704623887479,0.2121338993310928,0.000409069975809,0.0,0.6023291617247584,0.6038943231105804,133.6400882993642,136.05562752210193,133.6400882993642,136.05562752210193,1436.5348073650055,220.91208772635315,0.5220053919893283,1289.2619165532085,59.63896992961772,0.21536306781885417,21.570062281932657,0.615979325168286,0.09046251417899925,0.8974804577955647
11623,FAZENDA SÃO LUIZ,RIOS PARANÁ.PARDO E OUTROS,RIBEIRÃO DO MANDAGUARI,1104,BR,701.0,714.408,-21.8831,-51.265,-51.275,-21.875, ,calibrated,11/12/1980 00:00',01/06/2020 00:00',22/04/1999 00:00',0.479592,0.0520457,KGEJSD,SouthAmerica,LaPlata,402.646962504968,403.052734375,1.4158516795942842,1.4156270027160645,2.828978335441084,2.8051161766052246,0.0039524587628243,0.0041568437591195,1.0,1.0,50.0,50.0,50.0,50.0,0.1958887700195145,0.1916738450527191,0.0,0.0,0.7795964530280188,0.8007632344961166,257.8410339967757,261.26907037217296,257.8410339967757,261.26907037217296,1361.5920356996655,230.58192102533562,0.5197713816861101,1446.9548562374016,71.89012323721519,0.19280248467737884,23.690478197529863,0.5703213249032345,0.08217292849555366,1.0626933900166886
11625,PASSAGEM DA BR-309,RIO AMAZONAS..XINGÚ.IRIRI.PARU,Culuene,1104,BR,706.0,804.32,-14.6111,-53.9986,-54.025,-14.625, ,calibrated,02/01/1994 00:00',01/08/2023 00:00',28/05/2003 00:00',0.634093,0.0659337,KGEJSD,SouthAmerica,Amazonas,680.541350016268,683.2142333984375,1.1728724079322426,1.195136547088623,2.3645110591915106,2.469522714614868,0.0054991218478826,0.0056519275531172,1.0,1.0,50.0,50.0,50.0,50.0,0.2528081311012341,0.25443896651268,0.0,0.0,0.7470976731905553,0.74556103348732,141.8360148634985,142.9012408817811,141.8360148634985,142.9012408817811,1474.2557472060103,189.37428789122666,0.7620918604565822,1451.3871908723845,58.5120883502162,0.09687857538486158,23.97131287904741,0.4154804278586528,0.029297410129652906,0.9844880670284203
11626,PONTE MARCOLINO NUNES,RIOS PARANÁ.PARANAPANEMA E ...,APIAI-MIRIM,1104,BR,707.0,759.827584,-23.934444,-48.551111,-48.575,-23.925, ,calibrated,01/01/1980 00:00',01/01/2001 00:00',04/10/1980 00:00',0.694465,0.0256922,KGEJSD,SouthAmerica,LaPlata,804.8588724925472,819.4244384765625,1.7188370504124764,1.7449239492416382,4.066324496140354,3.943382740020752,0.0081207083983375,0.0067221862263977,1.0,1.0,50.0,50.0,50.0,50.0,0.6078600626359472,0.5985294580459595,0.0016306566829894,0.001,0.3870342873595562,0.3981455178260803,111.40902167597665,109.75946967843127,111.40902167597665,109.75946967843127,1539.3401032419229,204.90989318593626,0.3793139606364527,1077.068562644197,45.60215025553642,0.2479090136724187,18.79324152436727,0.4463242111408131,0.11620854735393156,0.6996949929231623
11633,BENEDITO NOVO,RIO ITAJAÍ-AÇU,BENEDITO,1104,BR,717.0,661.24,-26.7875,-49.3642,-49.375,-26.775, ,calibrated,01/01/1980 00:00',01/12/2022 00:00',24/04/2001 00:00',0.626673,0.0440284,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,705.1608830272652,719.5353698730469,2.079476356506348,2.079476356506348,4.556751444790138,4.593133449554443,0.0178857193544873,0.0170883596874773,1.0,1.0,50.0,50.0,50.0,50.0,0.8912337690156348,0.9126873910427094,0.0001666458531521,0.0,0.1004416500326693,0.0783408880233764,23.567343326640128,23.30730240742949,23.567343326640128,23.30730240742949,2128.8174064428686,259.7437008861419,0.2514683699863906,957.0773460149044,37.62805860607782,0.32782985883867766,17.60310978394319,0.4400650443853069,0.14899071906885353,0.4495816987959177
11637,ENGENHO,RIO RIBEIRA DO IGUAPE,SÃO LOURENCINHO,1104,BR,720.0,760.1,-24.181389,-47.371667,-47.375,-24.175, ,calibrated,23/06/1981 00:00',01/10/2019 00:00',23/06/1994 00:00',0.546882,0.0558597,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,422.2514390156561,419.34912109375,1.70354163646698,1.70354163646698,5.814604867170894,5.876183032989502,0.0182022851443831,0.0113351391628384,1.0,1.0,50.0,50.0,50.0,50.0,0.98297411684089,0.9889389276504515,0.0,0.0,0.0164323715155871,0.0110610723495483,56.45414113165152,55.49936319310186,56.45414113165152,55.49936319310186,2113.290642534577,242.7545554158341,0.4300682847641493,1070.0015460207708,35.07491111030513,0.26221591561707214,20.850362297545114,0.3841867829577147,0.10304872475678077,0.5063201078378238
11638,BR-316 / RIO PARUÁ,RIOS GURUPI.TURIAÇU E OUTROS,PARUÁ,1104,BR,724.0,737.791488,-2.5031,-45.785,-45.775,-2.525, ,calibrated,25/09/1981 00:00',01/11/2022 00:00',25/09/2002 00:00',0.751302,0.0170143,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,49.4057936482012,46.85679054260254,2.077994675346253,2.0754131078720093,5.058247710841223,5.269598007202148,0.0016418217717257,0.0014712998527102,1.0,1.0,50.0,50.0,50.0,50.0,0.2631473633321763,0.2355409860610962,0.0,0.0,0.7342533237523032,0.7625357806682587,99.03093634435906,101.25803652129945,99.03093634435906,101.25803652129945,1741.5507316177423,279.36795261741844,0.7335904094145875,1487.2537669735445,50.733326955439246,0.16224417571911437,26.91714967224123,0.3788196917133909,0.02896048654461406,0.853982453667612
11648,BONITO,RIOS PARAGUAÇÚ.JEQUIRICÁ E ...,BONITO,1104,BR,731.0,722.51,-12.3742,-41.1697,-41.225,-12.325, ,calibrated,01/01/1980 00:00',23/02/2019 00:00',06/02/1999 00:00',0.565841,0.0746831,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,873.8552112327092,916.6219482421876,1.0948563814163208,1.0948563814163208,2.8365148261000925,2.884262561798096,0.0110330787774754,0.0105996443890035,1.0,1.0,50.0,50.0,50.0,50.0,0.5271809201944152,0.5365107357501984,0.000249980676261,0.0,0.4713724724464243,0.4630777239799499,191.4057828042922,195.27623709047387,191.4057828042922,195.27623709047387,786.8102786770081,223.74228175165416,0.4467102664894134,1429.1913951782713,69.05910883790321,0.19085344242107524,21.552667063345172,0.4502470272257598,0.06744262753407551,1.8164371182102537
