ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,LZThreshold,LakeMultiplier,LowerZoneTimeConstant,PowerPrefFlow,SnowMeltCoef,TransSub,UpperZoneTimeConstant,b_Xinanjiang
13498,SANTO ANTÔNIO,RIO DE CONTAS,Contas,1104,BR,18200.0,18435.28,-14.0961,-41.2917,-41.275,-14.075, ,calibrated,01/01/1980 00:00',09/06/2019 00:00',07/04/1998 00:00',0.70344,0.312068,KGE,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.197806,0.396602,9.33109,1.0,489.325,1.3531,4.0,0.073683,18.3621,0.271944
13499,ALDEIA BAÚ,RIO AMAZONAS..XINGÚ.IRIRI.PARU,CURUÁ,1104,BR,18300.0,18217.58,-7.3461,-54.8236,-54.825,-7.325, ,calibrated,04/09/1981 00:00',01/12/1994 00:00',04/09/1981 00:00',0.903249,0.023595,KGEJSD,SouthAmerica,Amazonas,2.52427,1.0,0.498276,1.23821,9.50363,1.0,198.392,1.85063,4.0,0.0502033,27.2566,1.56558
13500,JUSANTE DO RIO PINTADO,RIO ARAGUAIA.CRIXÁS-AÇU.PEIXE,CRIXÁS-AÇU,1104,BR,18300.0,18348.51,-13.5614,-50.4011,-50.375,-13.575, ,calibrated,20/09/1980 00:00',25/07/2022 00:00',12/04/2000 00:00',0.868064,0.0140453,KGEJSD,SouthAmerica,Tocantis,5.0,1.0,0.132022,0.706251,4.06332,1.0,40.0,1.65357,4.0,0.0751781,40.0,0.451198
13501,AMBRÓSIO,RIOS VAZA BARRIS.ITAPICURU E .,ITAPICURU,1104,BR,18300.0,18264.52,-10.9989,-39.2242,-39.275,-10.975, ,calibrated,21/09/1984 00:00',01/06/2023 00:00',09/04/2001 00:00',0.590011,0.155623,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.731873,2.0,5.96916,1.0,653.006,0.649389,4.0,0.000483008,24.8783,0.812928
13502,COLÔNIA DOS AMERICANOS,RIO TOCANTINS.MARANHÃO.PALMAS..,DAS ALMAS,1104,BR,18400.0,18401.56,-14.7397,-49.0639,-49.075,-14.725, ,calibrated,01/01/1980 00:00',21/02/1998 00:00',01/01/1980 00:00',0.835224,0.0672587,KGEJSD,SouthAmerica,Tocantis,0.640257,1.0,0.0197855,0.946646,30.0,1.0,404.362,3.05909,4.0,0.0135633,13.2411,0.01
13503,TORIXOREU,RIO ARAGUAIA.CAIAPÓ.CLARO.....,Araguaia,1104,BR,18400.0,18296.04,-16.2006,-52.5497,-52.525,-16.225, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',14/04/2002 00:00',0.858199,0.020747,KGEJSD,SouthAmerica,Tocantis,1.12827,1.0,0.662563,1.28781,23.2444,1.0,147.08,2.28752,4.0,0.00989531,38.1018,0.01
13508,ITAMBÉ,RIOS PARDO.CACHOEIRA E OUTROS,Pardo,1104,BR,18500.0,18524.4,-15.2483,-40.6311,-40.675,-15.275, ,calibrated,01/01/1980 00:00',11/02/2023 00:00',24/10/2002 00:00',0.745926,0.0625974,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.0387214,0.696534,15.4254,1.0,480.354,4.1244,4.0,0.0177819,18.5208,0.728164
13511,FLUVIÓPOLIS,RIOS PARANÁ.IGUAÇU E OUTROS,IGUAÇU,1104,BR,18600.0,18754.9143,-26.0192,-50.5925,-50.575,-26.025, ,calibrated,01/01/1980 00:00',01/07/2017 00:00',02/07/1997 00:00',0.711915,0.0233623,KGEJSD,SouthAmerica,LaPlata,5.0,1.0,0.255681,0.987776,5.5494,1.0,116.717,4.78376,4.0,0.0223973,6.73003,0.150558
13517,PONTE DA BATALHA,RIOS PARAÍBA.POTENJI E OUTROS,Paraiba,1104,BR,19000.0,18981.13,-7.13,-35.0475,-35.125,-7.175, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',02/02/2002 00:00',0.535407,0.0852822,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,4.85563,1.0,0.349997,0.445187,11.2097,1.0,617.065,1.126,4.0,0.0183444,17.7597,4.03532
13523,FAZENDA BOA ESPERANÇA,RIO PARNAÍBA,POTI,1104,BR,19200.0,19220.43,-5.2231,-41.7375,-41.725,-5.175, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',11/03/1983 00:00',0.825796,0.0635682,KGEJSD,SouthAmerica,Parnaiba,1.57006,1.0,0.34436,1.40468,10.5097,1.0,456.151,4.97259,4.0,0.15,30.964,0.153843
13524,VILA RICA,RIOS PARANÁ.PARANAPANEMA E ...,Ivaí,1104,BR,19400.0,19391.05587,-23.9,-51.9511,-51.925,-23.925, ,calibrated,17/08/1985 00:00',01/01/2020 00:00',20/10/1999 00:00',0.76159,0.0104261,KGEJSD,SouthAmerica,LaPlata,1.2559,1.0,0.0197855,0.317359,8.56798,1.0,500.506,4.60014,4.0,0.00166201,7.15632,0.01
13527,BOCA DO INFERNO,RIO AMAZONAS.TAPAJÓS.JURUENA..,CURUÁ,1104,BR,19800.0,19939.33,-1.5031,-54.8728,-54.875,-1.475, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',29/10/2002 00:00',0.861634,0.0436692,KGEJSD,SouthAmerica,Amazonas,0.881398,1.0,0.633654,1.7314,16.1191,1.0,243.3,4.99807,4.0,0.092025,27.5806,0.168498
13529,ESTRADA QUEIROZ,RIOS PARANÁ.PARDO E OUTROS,Verde,1104,BR,20100.0,20012.47642,-20.888611,-52.355278,-52.375,-20.875, ,calibrated,19/01/1983 00:00',01/01/1999 00:00',19/01/1983 00:00',0.615677,0.0944967,KGEJSD,SouthAmerica,LaPlata,1.1495,1.0,0.009629,1.99991,0.0,1.0,729.608,7.07235,4.0,0.00654257,31.3258,0.0669922
13531,PERIMETRAL NORTE,RIO AMAZONAS.TROMBETAS.OUTROS,Trombetas,1104,BR,20300.0,20180.79,0.6425,-56.8706,-56.875,0.625, ,calibrated,15/01/1987 00:00',01/04/2011 00:00',15/01/1987 00:00',0.799241,0.0195433,KGEJSD,SouthAmerica,Amazonas,3.51058,4.75917,0.223318,0.523239,23.3908,1.0,602.544,1.77755,4.0,0.0,13.2918,1.7669
13533,CACHOEIRA MORENA,RIO AMAZONAS.TROMBETAS.OUTROS,UATUMÃ,1104,BR,20400.0,20489.16,-2.1061,-59.3442,-59.325,-2.125, ,calibrated,01/01/1980 00:00',31/12/1986 00:00',01/01/1980 00:00',0.801395,0.0234422,KGEJSD,SouthAmerica,Amazonas,4.14656,2.6736,0.642627,1.69942,24.5582,1.0,115.272,3.56222,4.0,0.137536,22.7434,0.157532
13534,TAUIRI,RIOS MERUU.ACARÁ.GUAMÁ. OUTROS,CAPIM,1104,BR,20400.0,20471.29,-3.5,-48.8333,-48.825,-3.525, ,calibrated,01/01/1980 00:00',06/04/1988 00:00',01/01/1980 00:00',0.811539,0.0919268,KGEJSD,SouthAmerica,Tocantis,5.0,1.0,0.127762,1.99734,12.3316,1.0,306.109,7.42066,4.0,0.0369743,40.0,0.0102369
13536,IGUATU,RIO JAGUARIBE,JAGUARIBE,1104,BR,20700.0,20791.97,-6.3744,-39.2933,-39.275,-6.375, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',08/05/2002 00:00',0.703317,0.577604,KGE,SouthAmerica,EastBrazilAtlanticCoast,0.5,1.0,0.114495,0.851861,18.738,1.0,665.79,2.90593,4.0,0.0906476,7.49674,0.293032
13537,UHE CORUMBÁ I MONTANTE 1,RIO PARANAÍBA,Corumbá,1104,BR,20700.0,20749.33043,-17.3283,-48.2392,-48.175,-17.325, ,calibrated,18/03/1992 00:00',31/12/2005 00:00',18/03/1992 00:00',0.894179,0.0116162,KGEJSD,SouthAmerica,LaPlata,4.72516,1.0,0.0887643,1.99203,25.1084,1.0,185.221,3.78869,4.0,0.0225403,39.4867,0.01
13540,BALSA SANTA MARIA,RIOS PARANÁ.PARANAPANEMA E ...,PIQUIRI,1104,BR,20900.0,21432.49203,-24.1881,-53.7461,-53.725,-24.175, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',14/11/1999 00:00',0.782429,0.0242874,KGEJSD,SouthAmerica,LaPlata,1.24831,1.0,0.0,0.642317,20.6068,1.0,564.92,5.80668,4.0,0.0212548,13.1022,0.01
13541,REGISTRO,RIO RIBEIRA DO IGUAPE,RIBEIRA DO IGUAPE,1104,BR,20900.0,20914.27,-24.49,-47.8367,-47.825,-24.425, ,calibrated,02/03/2011 00:00',01/02/2022 00:00',02/03/2011 00:00',0.739118,0.0537357,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.0,2.0,11.0096,1.0,390.793,1.35187,4.0,0.0049995,40.0,0.01
13545,PARAÍBA DO SUL,RIO PARAÍBA DO SUL,Paraiba Do Sul,1104,BR,21400.0,19289.81,-22.1628,-43.2864,-43.275,-22.175, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',13/05/2003 00:00',0.759636,0.168974,KGE,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.0,2.0,9.17259,0.691625,402.614,3.63032,3.84588,0.126251,14.991,0.344019
13546,ALDEIA WAI-WAI,RIO AMAZONAS.TROMBETAS.OUTROS,MAPUERA OU URUCURINA,1104,BR,21600.0,21570.34,-0.6947,-57.9747,-57.975,-0.675, ,calibrated,02/01/1986 00:00',01/03/2013 00:00',30/09/1988 00:00',0.847304,0.0307424,KGEJSD,SouthAmerica,Amazonas,2.93365,3.32126,0.905353,2.0,13.363,1.0,40.0,2.99549,4.0,0.0610294,21.5377,0.0983515
13550,TINGUIS,RIO PARNAÍBA,LONGÁ,1104,BR,21800.0,21757.8,-3.7239,-41.9742,-41.975,-3.725, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',02/06/1983 00:00',0.882174,0.0376175,KGEJSD,SouthAmerica,Parnaiba,3.37023,0.5,0.628659,1.57756,0.884488,1.0,182.322,5.40673,4.0,0.0985273,39.6101,0.102944
13553,UHE CAPIVARA JATAIZINHO,RIOS PARANÁ.PARANAPANEMA E ...,TIBAGI,1104,BR,21900.0,21832.35994,-23.2497,-50.9839,-50.975,-23.275, ,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/12/1992 00:00',0.776944,0.0225384,KGEJSD,SouthAmerica,LaPlata,0.508913,1.0,0.344976,0.904532,19.5114,1.0,615.419,6.09625,4.0,0.0111151,7.97436,0.144793
13554,FAZENDA PORTO LIMPO,RIOS SÃO FRANCISCO.GRANDE E ..,PRETO,1104,BR,22000.0,22152.86,-11.2356,-43.9494,-43.975,-11.225, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',18/03/1983 00:00',0.273603,0.179745,KGE,SouthAmerica,SaoFrancisco,3.84524,1.0,0.0,1.99997,26.5843,1.0,730.0,7.97653,4.0,0.0594999,39.9853,0.0102297
13556,ESTIRÃO DO CRICOU,RIOS OIAPOQUE.ARAGUARI E .....,OIAPOQUE,1104,BR,22200.0,22222.04,3.7217,-51.9308,-51.975,3.725, ,calibrated,12/03/1993 00:00',23/08/2012 00:00',12/03/1993 00:00',0.871231,0.0189965,KGEJSD,SouthAmerica,OrinocoAtlanticNorthCoast,0.5,2.74502,0.0783531,0.275414,24.397,1.0,703.149,0.5,4.0,0.0,22.4164,0.350277
13558,MATO GROSSO,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Guaporé,1104,BR,22500.0,22420.6,-15.0092,-59.9581,-59.975,-15.025, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',02/11/2002 00:00',0.882772,0.0478619,KGEJSD,SouthAmerica,Amazonas,0.533872,1.0,0.00275406,1.78908,9.48836,1.0,719.136,5.07423,4.0,1.20825e-05,19.9275,0.511418
13559,NOVA ROMA (FAZ.SUCURI),RIO TOCANTINS.PARANÃ.PALMA....,PARANÃ,1104,BR,22600.0,22447.83,-13.7625,-46.8375,-46.825,-13.775, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',13/11/2001 00:00',0.81335,0.0591617,KGEJSD,SouthAmerica,Tocantis,2.92889,1.0,0.127208,1.82303,19.4145,1.0,448.528,0.859427,4.0,0.0377625,25.3575,0.0778292
13560,JALAUACA,RIO SOLIMÕES.NEGRO.BRANCO.....,DEMENI,1104,BR,22700.0,22764.96,-0.3011,-62.7622,-62.775,-0.325, ,calibrated,24/08/1980 00:00',01/11/1996 00:00',24/08/1980 00:00',0.883877,0.0731983,KGEJSD,SouthAmerica,Amazonas,1.99539,3.92517,0.957805,1.03735,5.22715,1.0,171.812,3.62752,4.0,0.029339,18.6608,0.10867
13561,REDENÇÃO DO GURGUÉIA,RIO PARNAÍBA,GURGUÉIA,1104,BR,22700.0,22547.76,-9.5397,-44.6014,-44.625,-9.525, ,calibrated,10/08/2012 00:00',01/06/2023 00:00',10/08/2012 00:00',0.592261,0.328295,KGE,SouthAmerica,Parnaiba,0.5,1.0,0.0736166,1.46064,0.0,1.0,484.255,1.27382,4.0,0.149585,40.0,0.01
13562,IAÇU,RIOS PARAGUAÇÚ.JEQUIRICÁ E ...,PARAGUAÇU,1104,BR,22800.0,21804.13,-12.7622,-40.2136,-40.225,-12.775, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',29/05/2003 00:00',0.816146,0.037029,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,1.22668,1.0,0.0,1.83197,21.0054,1.0,730.0,2.94623,4.0,0.0780315,25.8847,0.296682
13565,ACIMA DO CÓRREGO GRANDE,RIOS PARAGUAI.SÃO LOURENÇO E .,St. Lawrence,1104,BR,23000.0,23151.20435,-16.6081,-55.2064,-55.175,-16.625, ,calibrated,01/01/1980 00:00',01/08/2022 00:00',02/02/2002 00:00',0.872915,0.0744222,KGEJSD,SouthAmerica,LaPlata,0.5,1.0,0.231468,1.93101,14.8509,1.0,498.531,0.629426,4.0,0.0392649,39.717,0.924918
13567,SERRA DO MOA,RIO SOLIMÕES.PURUS.COARI...,Moa,1104,BR,1030.0,1037.51,-7.4483,-73.6644,-73.625,-7.475, ,calibrated,01/01/1980 00:00',31/01/2023 00:00',12/07/2002 00:00',0.503927,0.135304,KGEJSD,SouthAmerica,Amazonas,3.80406,1.0,0.977458,0.977458,16.841,1.0,372.598,2.83554,4.0,0.0509521,11.1862,1.82261
13568,BASE SÃO SALVADOR,RIO SOLIMÕES.PURUS.COARI...,Moa,1104,BR,5720.0,5217.570816,-7.4125,-73.1914,-73.125,-7.375, ,calibrated,09/09/2005 00:00',01/02/2023 00:00',09/09/2005 00:00',0.819982,0.0211568,KGEJSD,SouthAmerica,Amazonas,4.26079,3.66349,0.497574,1.13478,18.0879,1.0,282.142,3.00775,4.0,0.102942,17.5825,0.202372
13569,SÃO JERÔNIMO,RIOS PARAGUAI.SÃO LOURENÇO E .,PIQUIRI,1104,BR,23300.0,23546.0055,-17.2017,-56.0086,-56.025,-17.225, ,calibrated,01/01/1980 00:00',01/09/2022 00:00',06/02/2002 00:00',0.745872,0.0800132,KGEJSD,SouthAmerica,LaPlata,4.35169,4.56923,0.0211031,1.98615,19.836,1.0,730.0,7.99457,4.0,0.0215392,39.9709,0.0995694
13570,ALTO ALEGRE,RIOS MEARIM.ITAPECURU E OUTROS,PINDARÉ,1104,BR,23400.0,23714.42483,-3.665,-45.8419,-45.825,-3.675, ,calibrated,05/12/1999 00:00',01/06/2023 00:00',02/06/2003 00:00',0.710245,0.111679,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,0.5,1.62587,0.0417848,1.98763,24.8916,1.0,533.717,0.948008,4.0,0.146646,39.9975,0.310074
13573,CUIABÁ,RIOS PARAGUAI.SÃO LOURENÇO E .,CUIABÁ,1104,BR,23500.0,23829.18656,-15.6156,-56.1086,-56.125,-15.625, ,calibrated,01/01/2005 00:00',01/01/2017 00:00',01/01/2005 00:00',0.842828,0.0287684,KGEJSD,SouthAmerica,LaPlata,4.52253,1.0,0.130093,1.04596,13.3276,1.0,495.097,2.29846,4.0,0.00228302,15.9913,3.67338
13574,MISSÃO IÇANA,RIO SOLIMÕES.NEGRO.BRANCO.....,IÇANA,1104,BR,23600.0,23439.93,1.0744,-67.5947,-67.575,1.075, ,calibrated,17/07/1980 00:00',01/10/2022 00:00',08/08/2002 00:00',0.767199,0.0482162,KGEJSD,SouthAmerica,Amazonas,2.46755,2.97218,0.127085,0.38572,20.6335,1.0,688.765,3.13978,4.0,5.26853e-06,11.5735,1.49169
13577,SANTO INÁCIO,RIOS SÃO FRANCISCO.URUCUIA E .,URUCUIA,1104,BR,23800.0,24008.77,-16.2811,-45.4142,-45.425,-16.275, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',12/11/1982 00:00',0.867557,0.0386036,KGEJSD,SouthAmerica,SaoFrancisco,0.5,1.0,0.348711,2.0,11.5614,1.0,550.862,1.37959,4.0,0.0248183,36.7446,0.01
13578,PORTO PUXURI,RIO AMAZONAS..XINGÚ.IRIRI.PARU,PARU,1104,BR,23900.0,23965.11,-0.2139,-53.8469,-53.775,-0.225, ,calibrated,04/10/2010 00:00',01/05/2023 00:00',04/10/2010 00:00',0.855423,0.023688,KGEJSD,SouthAmerica,Amazonas,3.48096,4.46088,0.293477,0.310577,20.0983,1.0,585.895,0.536246,4.0,0.0,21.1429,1.69639
13583,BELO ORIENTE,RIO DOCE,Doce,1104,BR,24200.0,24319.52,-19.3297,-42.3761,-42.375,-19.325, ,calibrated,19/10/1986 00:00',01/06/2023 00:00',18/11/2002 00:00',0.872971,0.0486368,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,4.20388,1.14298,0.191518,1.99871,22.0421,1.0,496.357,1.815,4.0,0.0188011,39.8347,0.486247
13589,CONCISA,RIO AMAZONAS.MADEIRA.GUAPORÉ....,ROOSEVELT,1104,BR,24300.0,24274.61,-9.8169,-60.6919,-60.675,-9.825, ,calibrated,01/01/1980 00:00',01/12/2000 00:00',01/01/1980 00:00',0.934697,0.0363485,KGEJSD,SouthAmerica,Amazonas,2.86437,0.562234,0.27462,1.21888,21.6342,1.0,325.01,3.42718,4.0,0.0377855,23.4679,0.01
13593,PORTO MARIANTE,RIO TAQUARI,Taquari,1104,BR,24600.0,24699.62,-29.6922,-51.97,-51.975,-29.675, ,calibrated,01/01/1980 00:00',01/01/2015 00:00',16/04/1987 00:00',0.715011,0.0425292,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,4.90109,1.0,0.817548,0.872137,8.66542,1.0,173.976,1.47264,5.01325,3.2928e-05,12.2752,2.87316
13595,FAZENDA TOMBADOR,RIO AMAZONAS.TAPAJÓS.JURUENA..,DO SANGUE,1104,BR,24700.0,24938.42,-11.7181,-58.0481,-58.075,-11.725, ,calibrated,02/09/1984 00:00',01/05/2022 00:00',09/02/2001 00:00',0.624384,0.0990027,KGEJSD,SouthAmerica,Amazonas,3.24827,3.13637,0.0199861,2.0,5.37066,1.0,646.245,7.16397,4.0,0.0189531,40.0,0.128446
13596,FAZENDA CIPAÚBA,RIO AMAZONAS..XINGÚ.IRIRI.PARU,BACAJÁ,1104,BR,24700.0,24740.16,-3.7314,-51.5675,-51.575,-3.725, ,calibrated,01/01/1980 00:00',31/05/2023 00:00',26/10/1985 00:00',0.916737,0.0188429,KGEJSD,SouthAmerica,Amazonas,0.614092,1.40124,0.626109,1.80597,22.194,1.0,145.759,3.07434,4.0,0.0675475,30.6156,0.121831
13599,JURENÉ,RIO SOLIMÕES. JAVARI.ITACUAI,Ituxi / Iquiri,1104,BR,17300.0,17435.66,-8.7675,-65.8844,-65.875,-8.775, ,calibrated,11/10/1991 00:00',01/04/2013 00:00',11/10/1991 00:00',0.832109,0.035378,KGEJSD,SouthAmerica,Amazonas,4.14112,3.44618,0.398076,0.597067,11.475,1.0,374.363,2.21611,4.0,0.0131746,34.6117,1.70213
13601,XAVANTINA,RIO ARAGUAIA.MORTES.JAVAÉS....,Das Mortes,1104,BR,25300.0,25237.15,-14.6725,-52.355,-52.375,-14.675, ,calibrated,01/01/1980 00:00',01/09/2022 00:00',31/08/2002 00:00',0.889109,0.0487887,KGEJSD,SouthAmerica,Tocantis,1.77026,2.12297,0.205656,1.97564,16.6573,1.0,696.653,2.69604,4.0,0.0,32.0068,1.60093
13603,BACABAL,RIOS MEARIM.ITAPECURU E OUTROS,Mearim,1104,BR,25500.0,25237.08416,-4.2194,-44.7653,-44.775,-4.275, ,calibrated,01/01/1981 00:00',01/06/2023 00:00',01/06/2003 00:00',0.86434,0.0255812,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,2.32408,1.67202,0.440768,1.14041,5.0792,1.0,206.389,3.1439,4.0,0.0381509,19.3686,0.166069
13605,FAZENDA PARACATI II,RIO PARNAÍBA,Parnaíba,1104,BR,25500.0,25547.06,-8.2708,-45.6683,-45.675,-8.275, ,calibrated,29/11/1996 00:00',01/06/2023 00:00',29/11/1996 00:00',0.656085,0.0274665,KGEJSD,SouthAmerica,Parnaiba,0.5,1.0,0.0517205,1.99784,26.8039,1.0,706.378,7.70584,4.0,0.0329512,28.9101,0.0956173
13606,ESTIRÃO DA ANGÉLICA,RIO AMAZONAS.TROMBETAS.OUTROS,MAPUERA OU URUCURINA,1104,BR,25800.0,26093.29,-1.1006,-57.0569,-57.075,-1.125, ,calibrated,01/01/1980 00:00',01/08/2023 00:00',31/08/1984 00:00',0.782787,0.0292081,KGEJSD,SouthAmerica,Amazonas,2.93365,3.32126,0.905353,2.0,13.363,1.0,40.0,2.99549,4.0,0.0610294,21.5377,0.0983515
13607,FAZENDA MARINGA,RIOS MERUU.ACARÁ.GUAMÁ. OUTROS,CAPIM,1104,BR,25900.0,26215.92,-3.1372,-48.0847,-48.075,-3.125, ,calibrated,25/10/1982 00:00',01/08/2023 00:00',11/05/2003 00:00',0.567476,0.0924919,KGEJSD,SouthAmerica,Tocantis,5.0,1.0,0.0902189,2.0,7.29861,1.0,582.153,0.5,4.0,0.000217533,40.0,0.01
13609,PONTE EUCLIDES DA CUNHA,RIOS VAZA BARRIS.ITAPICURU E .,ITAPICURU,1104,BR,26100.0,26065.68,-11.0603,-38.8372,-38.875,-11.075, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',07/02/2002 00:00',0.628672,0.193171,KGE,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.731873,2.0,5.96916,1.0,653.006,0.649389,4.0,0.000483008,24.8783,0.812928
13612,VÁRZEA DA PALMA,RIOS SÃO FRANCISCO.DAS VELHAS,Velhas,1104,BR,26500.0,26598.62,-17.5961,-44.7133,-44.675,-17.625, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',18/04/1983 00:00',0.890051,0.0148276,KGEJSD,SouthAmerica,SaoFrancisco,0.5,1.0,0.190276,0.389359,19.9256,1.0,730.0,2.58934,4.0,0.000261396,15.3595,0.01
13615,MONTEVIDÉU,RIOS MEARIM.ITAPECURU E OUTROS,ITAPECURU,1104,BR,27300.0,27689.84474,-5.3372,-43.8844,-43.875,-5.325, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',30/04/2003 00:00',0.596153,0.0449981,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,0.5,1.0,0.0,1.99976,8.00074,1.0,714.648,7.96701,4.0,0.144801,40.0,0.0560893
13617,COXIM,RIOS PARAGUAI.SÃO LOURENÇO E .,Taquari,1104,BR,27600.0,27579.30803,-18.5078,-54.7619,-54.775,-18.525, ,calibrated,01/01/1980 00:00',01/07/2022 00:00',02/07/2002 00:00',0.548741,0.0880452,KGEJSD,SouthAmerica,LaPlata,0.5,1.0,0.00370196,1.99828,14.9148,1.0,730.0,6.38368,4.0,0.0,37.2067,0.01
13622,JACAQUÁ,RIOS URUGUAI.IBICUÍ E OUTROS,Ibicuí,1104,BR,27800.0,27794.11046,-29.6869,-55.1961,-55.175,-29.675, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',25/03/2003 00:00',0.718883,0.0097243,KGEJSD,SouthAmerica,LaPlata,1.20452,1.0,0.274087,0.521845,9.79449,1.0,402.867,1.14372,4.0,0.0298778,4.3447,2.34543
13624,CIPÓ,RIOS VAZA BARRIS.ITAPICURU E .,ITAPICURU,1104,BR,28000.0,27998.76,-11.0975,-38.5125,-38.525,-11.075, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',14/08/2002 00:00',0.619921,0.0623541,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.5,1.0,0.731873,2.0,5.96916,1.0,653.006,0.649389,4.0,0.000483008,24.8783,0.812928
13627,FAZENDA IPACARAI,RIOS PARANÁ.PARANAPANEMA E ...,Ivinheima,1104,BR,28400.0,28551.4752,-21.9564,-53.7675,-53.775,-21.925, ,calibrated,02/07/1983 00:00',01/09/2022 00:00',22/05/2002 00:00',0.713996,0.0168188,KGEJSD,SouthAmerica,LaPlata,0.5,1.0,0.270319,1.79705,17.6297,1.0,156.345,1.18222,4.0,0.00690839,12.5704,0.517865
13628,PORTO PARAÍSO DO NORTE,RIOS PARANÁ.PARANAPANEMA E ...,Ivaí,1104,BR,28400.0,28286.33498,-23.3244,-52.6653,-52.625,-23.325, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',02/12/1999 00:00',0.804995,0.0236986,KGEJSD,SouthAmerica,LaPlata,1.39817,1.0,0.288479,1.04304,5.11562,1.0,447.643,6.47958,4.0,0.00121775,4.76157,0.487899
13631,FAZENDA TALHADA II,RIO PARNAÍBA,CANINDÉ,1104,BR,28800.0,28926.3,-6.9861,-42.0883,-42.075,-6.975, ,calibrated,05/08/2015 00:00',01/06/2023 00:00',05/08/2015 00:00',0.620017,0.096326,KGEJSD,SouthAmerica,Parnaiba,4.17415,1.0,0.00738036,1.71104,17.7865,1.0,371.481,7.72491,4.0,0.138455,19.0078,0.491591
13638,BOCA DA CAATINGA,RIOS SÃO FRANCISCO.VERDE GRANDE,VERDE GRANDE,1104,BR,29400.0,29248.81,-14.7828,-43.55,-43.525,-14.775, ,calibrated,01/01/1980 00:00',16/06/2008 00:00',01/01/1980 00:00',0.454953,0.0978924,KGEJSD,SouthAmerica,SaoFrancisco,3.59816,1.34399,0.0206775,1.86104,24.5089,1.0,111.476,1.20822,4.0,0.15,39.9339,0.411056
13643,UHE PEIXE ANGICAL PONTE PARANÃ,RIO TOCANTINS.PARANÃ.PALMA....,PARANÃ,1104,BR,29600.0,29485.29,-13.425,-47.1383,-47.125,-13.425, ,calibrated,01/01/1980 00:00',01/10/2006 00:00',01/10/1986 00:00',0.746852,0.0333189,KGEJSD,SouthAmerica,Tocantis,0.5,1.0,0.19026,2.0,21.0071,1.0,478.016,1.38051,4.0,0.0,28.619,0.828083
13651,PORTO PLATON,RIOS OIAPOQUE.ARAGUARI E .....,ARAGUARI,1104,BR,30400.0,30578.06,0.7075,-51.4389,-51.425,0.725, ,calibrated,01/01/1980 00:00',01/01/2016 00:00',02/01/1996 00:00',0.861804,0.0510748,KGEJSD,SouthAmerica,OrinocoAtlanticNorthCoast,4.15536,4.01885,0.0980532,0.265702,23.609,1.0,636.215,0.776167,4.0,0.0148079,37.6234,3.49355
13653,MASCOTE,RIOS PARDO.CACHOEIRA E OUTROS,Pardo,1104,BR,30700.0,30703.53,-15.5686,-39.3044,-39.325,-15.575, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',24/05/2002 00:00',0.771353,0.0285827,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,1.24106,1.0,0.0197855,0.675432,10.411,1.0,489.594,4.06676,4.0,0.0141155,3.63661,0.29104
