ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,lon,grid_x,grid_y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index,param_CalChanMan1,param_CalChanMan3,param_GwLoss,param_GwPercValue,param_LZThreshold,param_LakeMultiplier,param_LowerZoneTimeConstant,param_PowerPrefFlow,param_SnowMeltCoef,param_TransSub,param_UpperZoneTimeConstant,param_b_Xinanjiang,glacier_frac,q_mean_annual,q_seasonality,q_cv,eta_mean_annual,eta_seasonality,swe_mean_annual,sf_mean_annual,sf_seasonality,rain_mean_annual,rain_seasonality,smlt_mean_annual,smlt_seasonality,perc_mean_annual,perc_seasonality,qb_up_mean_annual,qb_up_seasonality,qb_low_mean_annual,qb_low_seasonality,gwloss_mean_annual,gwloss_seasonality,lz_mean_annual,uz_mean_annual,theta_mean_annual,theta2_mean_annual,theta3_mean_annual
6918,Alibori A Route Kandi-Banikoara -Aval-,Niger,Alibori,1099,BJ,8132.0,7836.6,11.233,2.65,2.625,11.225, ,calibrated,02/01/1980 00:00',20/09/2012 00:00',22/09/1983 00:00',0.688789,0.377479,KGE,Africa,315.2218442199997,313.7914428710937,0.9344698330226276,0.8024618625640869,3.138925313949585,3.138925313949585,0.0025005058160242,0.0022095548920333,1.0,1.0,50.0,50.0,50.0,50.0,0.1523886826653413,0.1426705718040466,0.0,0.0,0.8430126762344096,0.8525918275117874,416.92880130201297,425.0881514731939,416.92880130201297,425.0881514731939,1015.3676758086197,116.89380030623892,0.9199966567799758,1793.9793399381497,31.400101365386394,0.1308767987566418,27.768448349649123,0.3242894261793114,0.0626917111003791,1.7668273106187458,1.74485,2.22066,0.970943,0.99503,10.3236,1.0,112.625,1.25204,4.0,0.0907854,17.8769,0.144244,0.0,23.173887036633296,1.3520379502289093,0.3915382450057437,648.2917667333332,0.5252782803581002,0.0,0.0,,1015.3677702395668,0.919996690527112,0.0,,174.70484157,0.806075985899765,188.78441242589133,1.2415407903975553,0.0,,174.69626637666667,0.789565021799591,0.490439800108539,9.239496412653171,0.1400189835918963,0.1631097093173936,0.2275074113889396
6919,Sokoto A Kende,Niger,Sokoto,1099,NG,186110.0,182359.1,11.518,4.25,4.225,11.475, ,calibrated,02/04/1987 00:00',01/01/2019 00:00',29/03/1988 00:00',0.725431,0.0914005,KGEJSD,Africa,403.4597505608632,419.6407470703125,0.3427166965756965,0.3301329314708709,3.143742767926881,3.138925313949585,0.0022718469910805,0.0019367316272109,1.0,1.0,50.0,50.0,50.0,50.0,0.050302019488887,0.0499690286815166,0.0010120448129657,0.0,0.9392548823959208,0.9406858682632446,678.7039430688577,665.0342308195508,678.7039430688577,665.0342308195508,409.9158484467508,66.90830098938291,1.1231061101681523,2192.076398932254,42.974715851059926,0.0985323137526364,27.889280585575577,0.4285193542964566,0.0935873959477273,5.347625390036636,0.5,1.76747,0.0267001,1.57994,28.8787,1.0,189.513,1.7029,4.0,0.0368445,35.0605,0.630405,0.0,130.7054851359737,0.7017913431928735,0.4585377477840334,335.0951119666667,0.6567487899266524,0.0,0.0,,409.9228475881366,1.1231095835060891,0.0,,61.017018458,1.088177243299809,9.245463000249332,1.4581609125574817,50.79161323333332,0.4431207353497656,8.944137746666668,0.0434900872648208,35.58189377623654,0.8873926613808981,0.0906149436210987,0.0998658012958569,0.1576453745208979
6922,Niger A Onitsha,Niger,Niger,1099,NG,2146800.0,2003183.5,6.1905,6.7541,6.725,6.225, ,calibrated,14/06/1982 00:00',04/12/2017 00:00',14/06/1982 00:00',0.904169,0.0276111,KGEJSD,Africa,408.21800327031326,360.5499877929688,0.6346508729672132,0.5730135440826416,3.237335479328162,3.234631061553955,0.003697916818439,0.0019883658969774,1.0,1.0,50.0,50.0,50.0,50.0,0.0947110970422984,0.0538559183478355,0.0003843059989082,0.0,0.8955769073924292,0.9359191432595252,566.252373777105,557.1280184045479,566.252373777105,557.1280184045479,585.4034156774018,50.96095684327484,0.8832601966217628,2076.2902232064853,30.421351131657374,0.089588453965084,28.020909382655976,0.3939549780360878,0.080225713966793,3.5467682073632902,4.8181,1.91759,0.569687,0.569687,15.4937,1.0,364.457,0.52795,5.44549,0.0843228,9.47046,3.29748,0.0,4616.105917959482,0.7108732678136326,0.1730089473131299,353.9802895045535,0.5019593113926981,6.0966753709498196e-09,1.6624080122418478e-06,1.4999999999999998,585.4825447345306,0.8832311547864377,1.6624080122418478e-06,1.4999999999999998,96.10189933366809,0.7008160158435299,97.64284677067393,1.012605125609073,57.86379923456065,0.1993322095212611,38.063788328139104,0.2866318833348747,69.94308635281868,4.763276691805152,0.103639999948943,0.1103708593548004,0.1596058180409807
6923,Benue A Makurdi,Niger,Benue,1099,NG,301230.0,304484.2,7.75,8.5333,8.525,7.775, ,calibrated,02/01/1980 00:00',10/11/2016 00:00',27/10/1985 00:00',0.719551,0.0763682,KGEJSD,Africa,455.6006041849114,379.6134643554688,1.0040573016003775,0.9451281428337096,3.2904254664770125,3.138925313949585,0.0093290762467789,0.0045734257437288,1.0,1.0,50.0,50.0,50.0,50.0,0.1795757734130332,0.1245564669370651,4.091091675142626e-05,0.0,0.8102782949606502,0.8635565936565399,357.9373036744481,350.77933465270866,357.9373036744481,350.77933465270866,1097.148949182924,92.62969720809195,0.8410167845643652,1727.9357483862814,35.35022360659762,0.143920636935906,26.68802729728061,0.3785597725265389,0.061510935553845,1.574932692295901,3.09643,4.87226,0.673714,0.874547,11.8532,1.0,553.505,4.38553,4.0,0.0731004,16.3139,2.56333,0.0,2387.321756798686,0.7678180740641417,0.1409367651154913,637.962443768769,0.4274565227621198,0.0,0.0,,1097.5866077340534,0.8409247510568775,0.0,,114.32289657221214,0.616780462490711,157.62732853469967,0.857611672194053,42.258270113217215,0.212487859751128,72.07786155621339,0.3760986404338964,41.04998205195322,6.579461772960308,0.1592570124315917,0.1821395089990767,0.2336744993583161
6925,Perur,Godavari,Godavari,1105,IN,,267634.688,18.547902,80.384558,80.375,18.525, ,calibrated,01/01/1980 00:00',01/06/2014 00:00',22/03/1994 00:00',0.872852,0.0552315,KGEJSD,Asia,440.6390861609484,435.2251586914063,1.0328560890785965,1.0235199928283691,1.7760038265691445,1.7096794843673706,0.0043819107252038,0.002925015753135,1.0,1.0,50.0,50.0,50.0,50.0,0.2364233665299883,0.1148227825760841,0.0392217542876679,0.006,0.6723716962412273,0.7739703040122986,99.28130760083728,92.71990970085926,99.28130760083728,92.71990970085926,1162.480432483219,173.02225825971578,1.05745976755569,1533.0979134289491,41.916699042964126,0.2505960282816641,26.426488950639587,0.3573205692190247,0.1108916292664672,1.3188161026969203,2.69765,1.0,0.232471,2.0,19.4273,1.0,179.356,6.83894,4.0,0.147264,0.376247,0.01,0.0,2218.1788584851624,1.2004814151801364,0.3792426198768595,571.1868289524785,0.4299287158661568,0.0,0.0,,1162.5627954014972,1.0574160392383694,0.0,,168.6132241773507,0.707327613483785,233.86519067303695,1.2534270659298687,71.60277873300932,0.2951631084178187,93.57812606126431,0.2500693631522139,54.79564959362911,5.028948539262596,0.1687629891444607,0.2348033805776546,0.2860591129009796
6926,Bhadrachalam,Godavari,Godavari,1105,IN,,277438.9555,17.675639,80.883266,80.875,17.675, ,calibrated,16/06/2007 00:00',01/06/2014 00:00',16/06/2007 00:00',0.886684,0.0586022,KGEJSD,Asia,431.9633551630263,425.6938629150391,1.0356267449325034,1.0279117226600647,1.7858038703164596,1.7096794843673706,0.0044874596766947,0.002957439282909,1.0,1.0,50.0,50.0,50.0,50.0,0.2489562391738084,0.1192761249840259,0.0382039880173644,0.006,0.6609985727333507,0.7635600650906562,101.88544555160811,94.30408389591202,101.88544555160811,94.30408389591202,1171.0034461045698,174.47786138075267,1.0549480940309452,1530.3878814740028,41.46735502169761,0.2502423930060581,26.475360263776853,0.355187077742996,0.1099701288538339,1.3069029698972725,2.69765,1.0,0.232471,2.0,19.4273,1.0,179.356,6.83894,4.0,0.147264,0.376247,0.01,0.0,2116.4165657220383,1.2279106939639888,0.3980979675596913,575.7047723219345,0.4254856258671448,0.0,0.0,,1171.0892679711144,1.0548975346056466,0.0,,172.8880934500674,0.6978995002772534,238.57244981780133,1.250681197389776,76.00871910752639,0.2781842211832543,93.55259080527352,0.2415606112082965,60.55467750237439,4.998613703179225,0.1692984498981467,0.235610295740084,0.2873036681071748
6927,Polavaram,Godavari,Godavari,1105,IN,,306922.1601,17.242627,81.648826,81.625,17.225, ,calibrated,01/01/1980 00:00',01/06/2014 00:00',02/04/1994 00:00',0.893681,0.0390376,KGEJSD,Asia,434.54917275898896,423.5216979980469,1.047279745852958,1.031514048576355,1.830863319291,1.7425751686096191,0.0050942115660148,0.0030970729421824,1.0,1.0,50.0,50.0,50.0,50.0,0.2738484809547886,0.1373479813337326,0.0352860144813031,0.005,0.6395788393148536,0.7296999990940094,107.88937873480124,99.77230369799835,107.88937873480124,99.77230369799835,1204.5604843498008,175.7071329675193,1.0410534259995068,1511.7044221133397,40.02697748222021,0.2482274221179515,26.39723619544652,0.3494012439541548,0.107485738649019,1.2549842384455516,2.69765,1.0,0.232471,2.0,19.4273,1.0,179.356,6.83894,4.0,0.147264,0.376247,0.01,0.0,2753.5897907085205,1.0941361597593495,0.351210164779258,586.089773891687,0.4088584749343688,0.0,0.0,,1204.6610674094882,1.0409851303976034,0.0,,186.89257810391916,0.6692388649313893,258.43475117753434,1.2291389651687443,96.89220042562872,0.2280370216522054,86.98285611369857,0.2350562611673754,78.16258147757684,5.257072505324844,0.171967408549229,0.2376337466055542,0.2897692712714429
6928,Vijayawada,Krishna,Krishna,1105,IN,251360.0,255866.4376,16.521633,80.588569,80.575,16.525, ,calibrated,01/01/1980 00:00',24/06/2015 00:00',01/01/1980 00:00',0.541918,0.279436,KGE,Asia,528.2127819597466,551.6795349121094,0.9228284318013004,0.836692601442337,2.037345081096833,1.7942205667495728,0.0046922341436703,0.0033202061895281,1.0,1.0,50.0,50.0,50.0,50.0,0.138085667364892,0.0841049812734127,0.0588675900217333,0.018,0.7112914277713505,0.801400254368782,181.51342068882607,178.19437884854648,181.51342068882607,178.19437884854648,918.1175585589476,157.2040975945387,0.9244540601202824,1608.298556208024,36.62829685260474,0.1666247471887393,26.35247723823862,0.323486365000575,0.0780668608989308,1.7517348853804364,2.60083,3.93458,0.00215052,0.194318,15.734,1.0,264.233,7.02805,4.0,0.0572426,1.61927,1.04288,0.0,774.0478099564574,1.0773229494960648,0.6484111294729226,585.9525746456998,0.3917444723066814,0.0,0.0,,918.1966920769562,0.9243957218178273,0.0,,92.36497857716758,0.4870834312886853,134.43018467119364,0.9954447452375336,42.340346292343376,0.228379786533151,45.616068024445816,0.290787903493123,2.426602188005281,1.33280750846117,0.1648841598050925,0.2260004947775294,0.2745641695146896
6929,K  Agraharam,Krishna,Krishna,1105,IN,,129832.919,16.259762,77.844351,77.825,16.275, ,calibrated,01/01/2000 00:00',30/05/2007 00:00',01/01/2000 00:00',0.554996,0.111508,KGE,Asia,584.7499843691272,573.2415161132812,0.964230221604424,0.8718799352645874,1.928055244002104,1.7451984882354736,0.004857684223168,0.0035017675254493,1.0,1.0,50.0,50.0,50.0,50.0,0.1199823137723156,0.0758506879210472,0.0670238141114296,0.023,0.7688010293717041,0.8354316148757934,158.84686427780244,148.14841177937495,158.84686427780244,148.14841177937495,945.9695843817146,173.7906991710953,0.9845316613741032,1594.660213235204,39.87988415416705,0.1712590028343087,26.11479289521745,0.3443641687172886,0.0817075552142586,1.685741528653348,2.60083,3.93458,0.00215052,0.194318,15.734,1.0,264.233,7.02805,4.0,0.0572426,1.61927,1.04288,0.0,769.4986660997654,1.0558662195568884,0.5117599757881873,577.989366208083,0.4131692578298643,0.0,0.0,,946.0303717602912,0.9845299321594924,0.0,,58.52045367869584,0.4973449036021706,147.8543410178834,1.0991146197410242,42.07728239536871,0.156608102454265,11.773869062441332,0.2559295159902983,-13.683131292119304,0.8816099845325021,0.1644025419494831,0.2318294271623349,0.2832376687985567
6930,Tikarapara,Mahanadi,Mahäna Nadï,1105,IN,124450.0,126170.3414,20.601895,84.77607,84.775,20.625, ,calibrated,01/01/1980 00:00',01/01/2017 00:00',01/01/1996 00:00',0.804093,0.150201,KGE,Asia,355.04988476840253,309.7558898925781,1.0259471462124157,1.0025261640548706,1.8960759342797129,1.823458313941956,0.0057302246416003,0.00283784721978,1.0,1.0,50.0,50.0,50.0,50.0,0.3287807022660434,0.2241406291723251,0.031700043446867,0.002,0.538954159512954,0.5812498540878296,102.46133186225649,100.271843608933,102.46133186225649,100.271843608933,1417.658206618236,230.90392878151707,1.062980598998177,1429.6622349350264,47.140059838800966,0.2729664846605583,26.21345324334411,0.3601373872891162,0.1285569972457937,1.008467505256733,1.63134,1.0,0.591731,2.0,19.1842,1.0,581.251,5.22845,4.0,0.15,25.1773,0.51701,0.0,1525.5257502257052,1.1472723743122006,0.3851961573634488,569.3169481685301,0.4301037121366041,0.0,0.0,,1417.8398033473277,1.0629633026605625,0.0,,201.1543456123817,0.6371749239003234,524.4267105801429,1.145238221880986,87.26718989075458,0.2326153507506568,111.5283344588561,0.1652981405524694,75.84905365592994,10.727219411899952,0.1765972821687201,0.2372406137107597,0.2838818640391136
6931,Basantpur,Mahanadi,Mahäna Nadï,1105,IN,,58932.61722,21.72216,82.789448,82.775,21.725, ,calibrated,01/01/1980 00:00',01/06/2014 00:00',04/04/1994 00:00',0.794405,0.0661874,KGEJSD,Asia,377.1043310957442,332.9619903564453,1.0140470393023262,1.0007460713386536,1.7742756564357849,1.7984216213226318,0.0044679921423948,0.0021355673670768,1.0,1.0,50.0,50.0,50.0,50.0,0.2862791110562315,0.1455377712845802,0.0405625185754776,0.003,0.5844682085283637,0.6401564145088197,97.26592861869976,97.50143471466843,97.26592861869976,97.50143471466843,1370.029375228539,224.97514669941887,1.0863961131254891,1446.9303950095518,50.7099359933559,0.2855150961549539,26.14531670189742,0.3673770142426039,0.1364031561907206,1.0561309276804265,1.63134,1.0,0.591731,2.0,19.1842,1.0,581.251,5.22845,4.0,0.15,25.1773,0.51701,0.0,603.8924405343403,1.1956300084772349,0.4182255893464235,577.7915263119393,0.4181544548794034,0.0,0.0,,1370.1905837487086,1.086352806055664,0.0,,230.17311970704085,0.7383358948142302,353.8005042901141,1.2437225715115583,111.10739625084184,0.2490573989336301,116.57563048751555,0.0851917529479434,94.0263000586794,9.003850622291132,0.1781167150026289,0.250445674391547,0.2980643127916291
6932,Pauni,Godavari,Wainganga,1105,IN,,36198.52288,20.795995,79.644709,79.675,20.775, ,calibrated,01/01/1980 00:00',01/11/2005 00:00',11/08/1985 00:00',0.659986,0.0735444,KGEJSD,Asia,463.9821386178125,433.4455261230469,1.0670671822905131,1.057743787765503,1.7266198651731637,1.661853313446045,0.004764008364409,0.0030260265339165,1.0,1.0,50.0,50.0,50.0,50.0,0.3111753764733716,0.1845145225524902,0.0433696806817242,0.011,0.6089909093689903,0.6794037065505981,59.835514309465005,55.96416389177202,59.835514309465005,55.96416389177202,1339.375290032527,239.8972926421163,1.1246216259609172,1476.5419098179568,56.6235163878098,0.2947178095866087,25.83393129294952,0.3683976017870253,0.1348939791282841,1.1024108932023815,2.69765,1.0,0.232471,2.0,19.4273,1.0,179.356,6.83894,4.0,0.147264,0.376247,0.01,0.0,351.82547795709985,1.3031632424973765,0.4139211410020489,560.1151044590428,0.4055542850357074,0.0,0.0,,1339.4573715024148,1.1245873684855103,0.0,,266.80963887777455,0.7737335850633691,376.70894864306615,1.3000369974643244,126.77458403419396,0.2356288220834883,137.0328997398248,0.210224321651327,112.1992212307878,15.428911254572816,0.1760961640098039,0.2560006453370515,0.3101499161642978
6933,Tekra,Godavari,Pranhita,1105,IN,,107831.6892,18.981311,79.943645,79.925,18.975, ,calibrated,01/01/1980 00:00',01/01/2017 00:00',08/08/1996 00:00',0.786324,0.043518,KGEJSD,Asia,371.6058691529466,332.2713928222656,1.049927725529114,1.043198823928833,1.6945143633447972,1.6766293048858645,0.004148101217047,0.0027006422169506,1.0,1.0,50.0,50.0,50.0,50.0,0.2537511074362156,0.1421758234500885,0.0247978955501304,0.004,0.690529735120145,0.7765491973161698,76.20920847444135,74.61566260866114,76.20920847444135,74.61566260866114,1260.8254489399062,215.393413604112,1.1079198144007538,1540.382750216576,50.59773079332571,0.2753359574601525,26.73769295496935,0.3762263257507721,0.1229239578296559,1.2217256175402549,2.69765,1.0,0.232471,2.0,19.4273,1.0,179.356,6.83894,4.0,0.147264,0.376247,0.01,0.0,1081.1846893000547,1.2620002607077974,0.4123624367365975,568.3177757423613,0.4396011237037949,0.0,0.0,,1260.915277974079,1.1078862569938095,0.0,,227.57289191987005,0.7477505663907258,317.74884809810544,1.290465764387659,90.22086275996044,0.2838365893540036,135.15993644002097,0.2347696014371096,72.64385834179728,9.731557068506932,0.1668467879906591,0.2425642059193154,0.2982502100693468
6934,Naidupet,East Flowing Rivers Between Pennar And Kanyakumari,Swarnamukhi,1105,IN,,2333.93152,13.948298,79.896151,79.875,13.925, ,calibrated,01/01/1980 00:00',01/01/2016 00:00',01/01/1980 00:00',0.630774,0.0939477,KGEJSD,Asia,268.20387777136773,224.8711853027344,1.1012047486439045,1.123688578605652,2.2076871840149246,2.2066032886505127,0.0135279738926324,0.0065018394961953,1.0,1.0,50.0,50.0,50.0,50.0,0.3535200072404882,0.2930073142051697,0.0447240321548619,0.011,0.5078612703503502,0.5581852045059204,177.2104586437757,179.00617415187085,177.2104586437757,179.00617415187085,895.668830001004,192.50475016765583,0.6311045637876909,1570.7379453724377,39.15674380179426,0.2142983484253568,27.180338227727148,0.4776556878276201,0.0914218084378065,1.75370392801397,3.80063,1.0,0.714509,0.714509,5.94984,1.0,637.727,3.91212,4.0,0.0,6.05542,1.48867,0.0,9.557254740838502,1.2062361341537908,0.8329153076132749,688.1565366666667,0.2233776504949376,0.0,0.0,,895.7209057826668,0.6310096104382684,0.0,,82.33227798666667,0.4753306295106056,60.5584821993,1.0313669071163074,0.0,,78.8379219266667,0.5101395176954057,-0.0678666590034318,1.0024738644808042,0.204365198521628,0.2291596659061872,0.2783712452089797
6935,Musiri,Cauvery,Cauvery,1105,IN,66243.0,69490.72077,10.944496,78.433656,78.425,10.975, ,calibrated,01/01/1980 00:00',01/01/2017 00:00',14/01/1995 00:00',0.554108,0.096393,KGEJSD,Asia,674.6219225385283,734.8251953125,1.2103086923604356,1.2533175945281982,2.736620306661828,2.760550022125244,0.0108901898657356,0.0045471182093024,1.0,1.0,50.0,50.0,50.0,50.0,0.31311846911799,0.2154893726110458,0.0541117516089197,0.02,0.5246148877658529,0.5811867609024048,198.54680609491595,177.80746898407546,198.54680609491595,177.80746898407546,1169.6702026121916,176.6544305750026,0.5813144917836163,1513.396851431024,29.989647035140205,0.1165616058026835,24.82985402184642,0.3990135281240928,0.0536542823272821,1.2938662950045212,0.5,1.0,0.141719,0.884591,13.5639,1.0,168.055,3.0278,4.0,0.0569267,5.44343,0.0425344,0.0,214.96162103417657,0.8268735424563508,0.4600833652093514,733.40344454711,0.1906576908903438,0.0,0.0,,1171.1719027590775,0.5812457533899187,0.0,,156.32125890111254,0.2713308520728192,233.376135233886,0.6866997646411426,31.84285783405216,0.2007437952521801,120.97708706731127,0.1294904162495307,24.81212859335724,5.84421962026398,0.2030535099130644,0.250734395136699,0.2981396739434768
6938,Mediacanoa,Magdalena,Cauca,1106,CO,11880.0,12076.67,3.899676,-76.351893,-76.375,3.875, ,calibrated,01/01/1980 00:00',01/07/2015 00:00',12/05/1995 00:00',-1.19362,0.760176,KGE,SouthAmerica,1887.096930941183,1717.092529296875,1.8716076622012836,1.8800220489501955,3.175790049376773,3.229891061782837,0.0426688612833842,0.0295970570296049,1.0,1.0,50.0,50.0,50.0,50.0,0.4159229920488526,0.4206652641296386,0.0026378580956136,0.0,0.5632960211624628,0.5658612847328186,63.07189799967317,62.36070265532729,63.07189799967317,62.36070265532729,4948.417207265342,416.4738398615365,0.08812245702994,965.9883474889742,23.30898142202401,0.056429698317858,17.5436101501418,0.495375298522948,0.0081443743694227,0.1952115812043284,4.43049,4.64895,1.0,1.30795,22.2121,1.0,290.911,4.55442,4.0,0.15,20.2273,0.01,0.0,972.737352436576,0.078771222250383,0.117231657223817,864.787933133121,0.0417415749218116,1.731972346176945e-05,0.0035575152592135,1.2555460864567451,5416.175872594979,0.0813030391484503,0.0035575149224901,1.2502976608709504,561.4683031582728,0.0208777868335628,3875.438412794568,0.100367899986951,198.1489741398296,0.0219008469164138,362.99429695153015,0.0214327985475417,56.36221317181292,93.42900631255496,0.3756652028078261,0.4635775039903475,0.468875862112743
6940,Puerto Siles,Amazonas,Mamoré,1104,BO,227000.0,225546.7,-12.7994,-65.0064,-65.025,-12.875, ,calibrated,01/09/1983 00:00',13/04/2011 00:00',01/09/1983 00:00',0.874768,0.0552502,KGEJSD,SouthAmerica,952.7889115667672,244.55319213867188,1.5018774998877449,1.6261636018753052,4.293237043382155,4.154282093048096,0.0146018505101938,0.0010975662153214,1.0,1.0,50.0,50.0,50.0,50.0,0.5035800906708129,0.4629632830619812,0.0002906247935921,0.0,0.4838238575246122,0.5148009657859802,141.90869785354678,124.10349149575028,141.90869785354678,124.10349149575028,1798.1738439967037,159.8431841057052,0.4852306066701596,1298.927821953269,45.71018257829098,0.1536226159094574,21.66279268836286,0.4182109412338264,0.0692096853420683,0.7223594238620512,2.44641,4.53569,0.748126,0.905219,6.6427,1.31557,285.131,5.86701,2.9542,0.0273489,37.5822,0.0396151,0.0,4298.637003559044,0.5535434442292266,0.2094219835488644,900.9993681218876,0.2157179519263121,0.0171962230539064,0.3773568745261144,1.0502722331069192,1798.2069870237617,0.485558611171292,0.3773568564925261,0.9509404133881352,180.61306761999265,0.0786634090754434,701.8916672244504,0.5327139812705266,68.34581590717298,0.0391063186034066,112.66485512772728,0.04975298598572,46.99394530356272,72.76935810890099,0.2648240556816469,0.3305605516979673,0.3573054714502643
6941,Rurrenabaque,Amazonas,Beni,1104,BO,70000.0,70150.26,-14.4453,-67.5333,-67.575,-14.375, ,calibrated,02/01/1980 00:00',02/02/2015 00:00',29/12/1994 00:00',0.745243,0.0384099,KGEJSD,SouthAmerica,2154.6999037567757,1832.555419921875,1.6261636018753052,1.6261636018753052,4.684038061902871,4.813878059387207,0.0537893676239388,0.0420390479266643,1.0,1.0,50.0,50.0,50.0,50.0,0.6397302964672181,0.8879736065864563,4.630374379952743e-05,0.0,0.3580960694592694,0.1072250604629516,130.97933269814038,116.28427780773058,130.97933269814038,116.28427780773058,2309.470849518156,173.59216012628883,0.3672177040150916,1011.2967044903676,25.02409337756282,0.1655177431003354,15.644105293348565,0.3878879959095909,0.0783167184316485,0.4378910886454197,4.57224,1.0,0.972513,1.09706,5.33112,1.0,234.287,2.08665,5.00429,0.051211,21.113,2.59599,0.0312289974872987,2079.8037338747945,0.5127296063904572,0.1495734394266113,716.2501268999998,0.223478907654022,22.475528091805074,28.914999082126663,0.3369511650527653,2289.2116568616334,0.3727644361138615,27.82678716688967,0.4758922449684484,366.9870033666666,0.0624849079899915,666.1038977666667,0.4889889539552609,30.62329486333333,0.0826947760292162,336.5300928333333,0.0424713397237808,19.8157734714364,38.50051954279978,0.315507636521263,0.3350391252053294,0.3472449164993612
6944,Chari A Ndjamena  -Ex Fort-Lamy-,Chad,Chari,1099,TD,,603291.3203,12.1167,15.0333,15.025,12.125, ,calibrated,02/12/1982 00:00',09/12/2009 00:00',02/01/2003 00:00',0.800859,0.0864226,KGEJSD,Africa,551.3830402334866,472.3735656738281,1.0088480541558646,0.8576521277427673,3.925536773103251,4.436285495758057,0.002950781657217,0.0014759540790691,1.0,1.0,50.0,50.0,50.0,50.0,0.2392885899468397,0.1913335621356964,7.129949060683193e-05,0.0,0.758555645034316,0.8073787540197372,311.90588455178414,283.97623699584426,311.90588455178414,283.97623699584426,974.4081573916308,94.90726881082308,0.9086654606831406,1827.7712513018917,42.23358694443296,0.14668851552225,26.98436026497601,0.4490502443855595,0.0663152147206651,1.875775810615756,3.09905,4.4917,0.173283,1.99908,25.2111,1.64263,259.144,8.0,4.0,0.039031,40.0,0.052262,0.0,879.6351548667641,0.8605385291266952,0.4053340022712683,706.7518872319364,0.4470759899189889,0.0,0.0,,974.4747747356212,0.9086588800076788,0.0,,211.58836159316533,0.4792489403896331,59.344028251287305,1.130827289498332,84.0103542522629,0.1912552888166949,128.1104717060005,0.1814404981615988,78.02804894086287,4.414651426037834,0.1543153647516862,0.2127322669755744,0.2904754298404887
6945,Chari A Mailao,Chad,Chari,1099,TD,449810.0,509462.741,11.6,15.2833,15.275,11.575, ,calibrated,14/06/1982 00:00',08/12/2009 00:00',02/01/2003 00:00',0.839301,0.066913,KGEJSD,Africa,547.1687071725067,474.2623596191406,0.9962946686648748,0.8501554131507874,4.002067832652486,4.436285495758057,0.002590046850991,0.0014050951576791,1.0,1.0,50.0,50.0,50.0,50.0,0.2475349057507775,0.1940880641341209,1.2632259771596253e-05,0.0,0.7516238221253017,0.8053082600235939,310.1903728383055,284.5869623775348,310.1903728383055,284.5869623775348,959.180034125669,95.9571839005042,0.91161498233117,1838.421693530971,45.3789233507879,0.148004161585125,27.05547737566894,0.4719622375945855,0.0661538133726085,1.916659676102168,3.09905,4.4917,0.173283,1.99908,25.2111,1.64263,259.144,8.0,4.0,0.039031,40.0,0.052262,0.0,683.078375150575,0.7669732158251226,0.4525012844546415,706.5071973773961,0.449612473951704,0.0,0.0,,959.2521655902968,0.9116110511726808,0.0,,213.54808493709388,0.4624693162384752,41.974892625203246,1.1694727667480502,80.72538505086105,0.2007429970583972,133.37852568383326,0.1925060964023894,68.09789207476777,3.669319101784088,0.1540674482131711,0.2137257353252659,0.2915340038984436
6946,Logone A Logone-Gana,Chad,Chari,1099,TD,73754.0,89216.49152,11.58,15.28,15.125,11.575, ,calibrated,02/01/1980 00:00',30/06/2009 00:00',02/01/2003 00:00',0.637746,0.203901,KGE,Africa,588.258898908796,467.9637908935547,1.1070874562364554,1.1471160054206848,3.466051353198332,3.1662776470184326,0.0051512000484363,0.0022790939547121,1.0,1.0,50.0,50.0,50.0,50.0,0.1997547912837514,0.1680178791284561,0.0004049370200703,0.0,0.7912822078514997,0.8215363100171089,332.2253233004151,289.5106212086117,332.2253233004151,289.5106212086117,1085.5530236456552,109.20983437197692,0.8966610583611199,1752.0605553882938,29.335458082517945,0.1401600169412788,26.485191582809303,0.3541175376647938,0.067173324044288,1.613979711008754,3.16187,4.56519,0.0222528,1.77154,16.5268,1.0,346.565,4.62798,4.0,0.0339093,31.5151,0.431071,0.0,376.9349453663808,1.001829990095486,0.2687491686133538,720.3823925963848,0.4260057023315126,0.0,0.0,,1085.5912616756953,0.896662771995914,0.0,,209.222675571668,0.6495065980704294,161.3650555935548,1.1750306183999917,107.02349202296162,0.1497401991449671,102.63541473568442,0.1097720499699773,138.59736790220555,8.880702372238465,0.156567479120319,0.2078208070219376,0.2867224603736922
