ID,lat,lon,v4calib,v4calib_ID,modKGE_v5,corr_v5,var_v5,bias_v5,NSE_v5,modKGE_v4,corr_v4,var_v4,bias_v4,NSE_v4,diff_modKGE,diff_corr,diff_NSE,modKGE_v5_v5CAL,corr_v5_v5CAL,var_v5_v5CAL,bias_v5_v5CAL,NSE_v5_v5CAL,modKGE_v4_CALyearsv5,corr_v4_CALyearsv5,var_v4_CALyearsv5,bias_v4_CALyearsv5,NSE_v4_CALyearsv5,diff_modKGE_CALyearsv5,diff_corr_CALyearsv5,diff_NSE_CALyearsv5,JSD,GloFASv5_JSD_v5CAL,GloFASv5_JSD,GloFASv4_JSD_CAL5years,GloFASv4_JSD,Region,Unnamed: 36,Unnamed: 37,status
17072,42.425,46.975,,,0.900291,0.904044591,0.983917603,1.021810849,0.806527799,0.130534333,0.914822448,1.092093889,1.860368552,-1.189652544,0.769757106,-0.010777857,1.996180343,0.900291439,0.904044591,0.983917603,1.021810849,0.806527799,0.130534333,0.914822448,1.092093889,1.860368552,-1.189652544,0.769757106,-0.010777857,1.996180343,0.099402,0.614279325,0.614279325,0.22801164,0.22801164,Asia_UralCaspianSeaCoast,,,
19168,47.125,54.375,,,0.392665,0.467657301,1.23089567,1.179315409,-0.755348878,-1.186386643,0.165905385,3.01741493,0.879129288,-6.159284248,1.57905183,0.301751916,5.40393537,0.392665187,0.467657301,1.23089567,1.179315409,-0.755348878,-1.186386643,0.165905385,3.01741493,0.879129288,-6.159284248,1.57905183,0.301751916,5.40393537,0.081782,0.084589166,0.084589166,0.300805743,0.300805743,Asia_UralCaspianSeaCoast,,,
19170,49.675,49.475,,,0.551416,0.560784739,1.030662701,1.085891861,0.001592027,-0.034900958,0.336514025,1.614037314,1.503750464,-4.29425666,0.586316898,0.224270714,4.295848686,0.55141594,0.560784739,1.030662701,1.085891861,0.001592027,-0.034900958,0.336514025,1.614037314,1.503750464,-4.29425666,0.586316898,0.224270714,4.295848686,0.186101,0.460433437,0.460433437,0.352985885,0.352985885,Asia_UralCaspianSeaCoast,,,
19174,50.825,51.175,,,0.738647,0.806120189,1.125336841,1.122500973,0.429154274,0.291543005,0.785358211,1.660682615,0.860936355,0.186400579,0.447104372,0.020761978,0.242753696,0.686159933,0.786503105,1.201622552,1.110738477,0.30800406,0.079579848,0.751628108,1.858581079,0.780174639,0.03749167,0.606580085,0.034874997,0.270512391,0.028955,0.032318064,0.024823639,0.728530935,0.728530935,Asia_UralCaspianSeaCoast,,,
19175,51.475,52.225,,,0.765865,0.77382142,1.047674157,1.037278812,0.500023085,0.196177911,0.706077735,1.647537373,0.625253414,0.306166317,0.569686904,0.067743685,0.193856767,0.765864815,0.77382142,1.047674157,1.037278812,0.500023085,0.196177911,0.706077735,1.647537373,0.625253414,0.306166317,0.569686904,0.067743685,0.193856767,0.05098,0.065087457,0.065087457,0.738084198,0.738084198,Asia_UralCaspianSeaCoast,,,
19176,48.975,51.875,,,0.637972,0.700283542,1.171929873,1.108049679,0.12363275,0.105308477,0.61046193,1.771339837,0.768121003,-0.230732028,0.532663113,0.089821612,0.354364778,0.63797159,0.700283542,1.171929873,1.108049679,0.12363275,0.105308477,0.61046193,1.771339837,0.768121003,-0.230732028,0.532663113,0.089821612,0.354364778,0.052243,0.04939812,0.04939812,0.587783998,0.587783998,Asia_UralCaspianSeaCoast,,,
19181,50.125,59.075,,,0.721883,0.730190318,0.937658786,1.025792371,0.479491957,0.326322108,0.643657083,1.26420502,0.49299178,0.40503967,0.395561121,0.086533235,0.074452287,0.722921223,0.728967742,0.978823009,0.946467778,0.492314895,0.25016978,0.645675986,1.371581089,0.453531934,0.406968514,0.472751443,0.083291756,0.085346381,0.035801,0.058101533,0.08847782,0.626592579,0.626592579,Asia_UralCaspianSeaCoast,,,
19184,50.325,57.225,,,0.684815,0.694318144,1.072181193,1.026273801,0.317104917,0.267443048,0.297728758,0.913150989,0.810495278,-0.112761201,0.417371555,0.396589386,0.429866119,0.684814603,0.694318144,1.072181193,1.026273801,0.317104917,0.267443048,0.297728758,0.913150989,0.810495278,-0.112761201,0.417371555,0.396589386,0.429866119,0.094944,0.097266805,0.097266805,0.915164929,0.915164929,Asia_UralCaspianSeaCoast,,,
19185,50.825,56.225,,,0.623472,0.672083704,1.117328601,1.143102301,0.079774062,0.378615609,0.49740612,1.354828532,0.912737945,-0.301130965,0.244856349,0.174677584,0.380905027,0.629061521,0.677224975,1.147667242,1.107731258,0.102485461,0.356393103,0.519314841,1.401396554,0.851499418,-0.190660966,0.272668419,0.157910134,0.293146426,0.032632,0.040763682,0.036070976,0.913619435,0.913619435,Asia_UralCaspianSeaCoast,,,
19186,51.425,51.525,,,0.613798,0.634623649,0.875674253,1.01396143,0.338587771,0.105902975,0.238799632,0.542808037,0.895314761,-0.004667208,0.507895405,0.395824016,0.343254979,0.61379838,0.634623649,0.875674253,1.01396143,0.338587771,0.105902975,0.238799632,0.542808037,0.895314761,-0.004667208,0.507895405,0.395824016,0.343254979,0.060011,0.033270673,0.033270673,0.844318015,0.844318015,Asia_UralCaspianSeaCoast,,,
19187,51.125,54.075,,,0.605046,0.647890657,1.111549497,1.139872344,0.030384904,0.398704016,0.492948218,1.308309828,0.903044337,-0.233960244,0.206342123,0.154942439,0.264345148,0.58863186,0.603021488,1.064354185,1.08654679,0.055000583,0.402072987,0.513284227,1.336621426,0.914498627,-0.241569684,0.186558873,0.089737261,0.296570267,0.052952,0.041353212,0.04320202,0.946904928,0.946904928,Asia_UralCaspianSeaCoast,,,
19188,50.325,57.325,,,0.67105,0.710377229,0.987779154,1.15549167,0.314397903,0.220587749,0.262263705,1.048808941,0.753329563,-0.221108758,0.450461863,0.448113523,0.53550666,0.775798361,0.778178477,0.970242955,1.013270458,0.563531525,0.172990859,0.310102226,1.153403461,0.570520595,-0.056105095,0.602807503,0.468076251,0.61963662,0.027183,0.015710873,0.017238185,0.971792758,0.971792758,Asia_UralCaspianSeaCoast,,,
19191,50.175,55.675,,,0.375041,0.424943565,0.962358414,1.241799983,-0.414414024,0.003293293,0.132962859,0.510818644,1.048707877,-0.144595491,0.371747489,0.291980706,-0.269818533,0.366338518,0.372351657,0.991823151,1.08670392,-0.359278713,0.046295018,0.163853348,0.561888324,0.864095149,-0.077218209,0.320043501,0.208498309,-0.282060504,0.06761,0.054853682,0.047739435,0.943182452,0.943182452,Asia_UralCaspianSeaCoast,,,
19192,50.275,56.225,,,0.520946,0.53162906,0.928596282,1.070869856,0.068245515,-0.002387563,0.106187478,0.562433804,0.879934069,-0.140461493,0.52333395,0.425441582,0.208707008,0.498232731,0.514062678,1.087174102,1.089643668,-0.185828265,0.084094546,0.148338573,0.68334,0.884752183,-0.186860311,0.414138185,0.365724105,0.001032046,0.078996,0.078137966,0.073681779,0.929381236,0.929381236,Asia_UralCaspianSeaCoast,,,
19193,50.425,54.125,,,0.646019,0.64635583,1.013822088,1.006855369,0.277586842,-0.207539619,0.014889187,0.422804252,0.606866834,-0.062763742,0.853559047,0.631466643,0.340350584,0.646019428,0.64635583,1.013822088,1.006855369,0.277586842,-0.207539619,0.014889187,0.422804252,0.606866834,-0.062763742,0.853559047,0.631466643,0.340350584,0.079773,0.072938477,0.072938477,0.768277004,0.768277004,Asia_UralCaspianSeaCoast,,,
19194,51.075,52.925,,,0.560117,0.568037832,1.058098862,1.059412894,0.016790956,-0.0994008,0.053654926,0.440532041,1.010426989,-0.150374925,0.65951822,0.514382906,0.167165881,0.56011742,0.568037832,1.058098862,1.059412894,0.016790956,-0.0994008,0.053654926,0.440532041,1.010426989,-0.150374925,0.65951822,0.514382906,0.167165881,0.085449,0.085476802,0.085476802,0.651404069,0.651404069,Asia_UralCaspianSeaCoast,,,
19204,48.525,57.475,,,0.697371,0.701222345,1.004321474,1.047934723,0.368224007,-1.254189442,0.269022562,3.025221007,0.332525734,-0.493691459,1.95156013,0.432199782,0.861915466,0.702303059,0.704256337,1.027854002,1.01957828,0.377812762,-1.290450741,0.269042208,3.064092382,0.328145889,-0.493386141,1.9927538,0.435214129,0.871198903,0.072282,0.068816444,0.066052298,0.511743582,0.511743582,Asia_UralCaspianSeaCoast,,,
19205,48.475,57.425,,,0.703244,0.706679647,0.99445574,1.044684117,0.388860494,-1.515851259,0.332555048,3.359216576,0.435977002,-1.197965523,2.219095065,0.374124598,1.586826017,0.703243806,0.706679647,0.99445574,1.044684117,0.388860494,-1.515851259,0.332555048,3.359216576,0.435977002,-1.197965523,2.219095065,0.374124598,1.586826017,0.098731,0.040340311,0.040340311,0.908760146,0.908760146,Asia_UralCaspianSeaCoast,,,
19206,49.325,57.075,,,0.49437,0.574092544,0.92354518,1.261570736,-0.022247087,-0.695479851,0.446696221,2.426289413,0.269106462,0.137339112,1.189849797,0.127396323,-0.159586199,0.559280837,0.565008762,1.066498361,1.024371523,0.040972232,-1.107019759,0.43627691,2.873520363,0.217906659,0.127886992,1.666300596,0.128731852,-0.08691476,0.047579,0.045453015,0.123912793,0.885239579,0.885239579,Asia_UralCaspianSeaCoast,,,
19208,50.875,54.775,,,0.270561,0.388456011,1.040531629,1.395540401,-1.000631296,0.190046055,0.299145374,1.334748308,0.770278961,-0.448736108,0.08051507,0.089310638,-0.551895187,0.274127744,0.388424435,1.04627491,1.388232524,-1.000820835,0.193418135,0.298663426,1.328074304,0.774016447,-0.449266459,0.080709609,0.089761009,-0.551554376,0.090825,0.032903848,0.035005434,0.97636512,0.97636512,Asia_UralCaspianSeaCoast,,,
19209,49.075,54.675,,,0.612565,0.640240091,0.998857289,1.143797629,0.156194811,-0.78861774,0.285367467,2.612642496,0.703625336,-2.336420712,1.401182253,0.354872624,2.492615522,0.603672311,0.607686434,1.006777645,1.055854874,0.161773257,-0.749398385,0.278117356,2.545973341,0.61367554,-1.581078671,1.353070696,0.329569078,1.742851928,0.055941,0.024217347,0.027872018,0.700183814,0.700183814,Asia_UralCaspianSeaCoast,,,
19210,47.675,51.575,,,0.701961,0.775240553,1.135917967,1.140842934,0.313975412,0.23557854,0.725470439,1.708337193,0.914958187,-0.181052608,0.466382478,0.049770114,0.49502802,0.67548931,0.759983524,1.184594694,1.116722227,0.250081121,0.147074325,0.711348018,1.786966197,0.842372449,-0.143770917,0.528414984,0.048635505,0.393852039,0.037918,0.021559366,0.014219894,0.527990603,0.527990603,Asia_UralCaspianSeaCoast,,,
2640,52.975,36.075,,,0.517287,0.5245946682149191,1.0691112235126392,1.0471690003474303,-0.079233317296026,0.0629700229542959,0.2432392402279444,0.4575006073632829,1.105036847535934,-0.0119885749742469,0.4543173241155444,0.2813554279869746,-0.067244742321779,0.5172873470698404,0.5245946682149191,1.0691112235126392,1.0471690003474303,-0.079233317296026,0.0629700229542959,0.2432392402279444,0.4575006073632829,1.105036847535934,-0.0119885749742469,0.4543173241155444,0.2813554279869746,-0.067244742321779,0.095059,0.3720065839194612,0.3720065839194612,0.2566404766827307,0.2566404766827307,Asia_Volga,,,
